university_name,year,university_type,publications_count,citations_count,h_index,research_productivity_index,subject_field,female_percentage,male_percentage
University of Galway,2018,Public,2458,17070,140,3.13,Natural Sciences,57,43
University of Galway,2019,Public,1835,27983,173,2.79,Engineering & Technology,57,43
University of Galway,2020,Public,4022,35557,188,4.81,Social Sciences & Management,58,42
University of Galway,2021,Public,4106,34799,187,3.9,Social Sciences & Management,58,42
University of Galway,2022,Public,1372,49820,252,1.1,Arts & Humanities,58,42
University of Galway,2023,Public,2472,35558,186,2.2,Natural Sciences,60,40
University of Galway,2024,Public,2400,11433,117,3.04,Engineering & Technology,59,41
University of Galway,2025,Public,9109,24713,180,4.8,Life Sciences & Medicine,61,39
University of Galway,2026,Public,5622,74479,272,3.93,Arts & Humanities,60,40
University of Galway / Ollscoil na Gaillimhe,2026,Public,5366,60146,226,2.4,Arts & Humanities,41.41987102,58.58012898
University of Gdansk,2026,Public,2379,16885,126,0.87,Engineering & Technology,52.04680232,47.95319768
University of Gdańsk,2018,Public,6964,12620,101,3.03,Arts & Humanities,69,31
University of Gdańsk,2019,Public,2926,8455,103,2.09,Engineering & Technology,61,39
University of Gdańsk,2020,Private,6850,39652,176,3.15,Social Sciences & Management,69,31
University of Gdańsk,2021,Private,2974,16295,111,1.92,Natural Sciences,69,31
University of Gdańsk,2022,Public,9364,39775,219,3.47,Life Sciences & Medicine,68,32
University of Gdańsk,2023,Private,8889,44964,257,4.27,Social Sciences & Management,67,33
University of Gdańsk,2024,Public,4978,20404,137,4.66,Engineering & Technology,65,35
University of Gdańsk,2025,Private,2058,17618,130,2.36,Engineering & Technology,67,33
University of Gdańsk,2026,Private,1073,36480,178,0.88,Arts & Humanities,67,33
University of Geneva,2016,Public,4079,59763,215,3.33,Arts & Humanities,61,39
University of Geneva,2017,Public,5821,120523,373,3.21,Natural Sciences,61,39
University of Geneva,2018,Public,5884,58108,216,3.24,Arts & Humanities,61,39
University of Geneva,2019,Public,6177,101266,296,3.41,Social Sciences & Management,61,39
University of Geneva,2020,Public,9551,49156,219,5.27,Engineering & Technology,61,39
University of Geneva,2021,Public,4190,100592,352,2.31,Natural Sciences,61,39
University of Geneva,2022,Public,9064,62223,261,5,Social Sciences & Management,62,38
University of Geneva,2023,Public,6649,100686,307,4,Engineering & Technology,62,38
University of Geneva,2024,Public,5937,84149,279,4.36,Engineering & Technology,62,38
University of Geneva,2025,Public,6667,121600,339,4,Arts & Humanities,62,38
University of Geneva,2026,Public,6489,86102,248,4.59,Natural Sciences,63,37
University of Genoa,2016,Public,11437,44760,207,5.39,Natural Sciences,56,44
University of Genoa,2017,Public,143,1626,38,2.86,Life Sciences & Medicine,56,44
University of Genoa,2018,Public,151,1231,33,3.02,Arts & Humanities,56,44
University of Genoa,2019,Public,144,1087,40,2.88,Social Sciences & Management,55,45
University of Genoa,2020,Public,243,1349,43,4.86,Engineering & Technology,55,45
University of Genoa,2021,Public,201,2636,48,4.02,Engineering & Technology,56,44
University of Genoa,2022,Public,65,2095,45,1.3,Arts & Humanities,56,44
University of Genoa,2023,Public,13929,157568,429,3.41,Life Sciences & Medicine,57,43
University of Genoa,2024,Public,6816,39972,177,3.29,Social Sciences & Management,58,42
University of Genoa,2025,Public,3274,75055,275,1.59,Life Sciences & Medicine,59,41
University of Genoa,2026,Public,8697,87854,314,4.97,Natural Sciences,58,42
University of Georgia,2016,Public,12122,83992,313,3.89,Arts & Humanities,57,43
University of Georgia,2017,Private,11261,105530,315,4.9,Natural Sciences,57,43
University of Georgia,2018,Public,7174,52560,236,3.72,Engineering & Technology,58,42
University of Georgia,2019,Private,4088,68625,263,2.16,Arts & Humanities,57,43
University of Georgia,2020,Private,5888,67657,255,2.9,Social Sciences & Management,57,43
University of Georgia,2021,Public,8396,143128,365,2.42,Natural Sciences,57,43
University of Georgia,2022,Public,3227,76486,250,1.24,Engineering & Technology,57,43
University of Georgia,2023,Private,8717,50113,235,4.71,Life Sciences & Medicine,58,42
University of Georgia,2024,Public,31871,182949,505,6.5,Arts & Humanities,58,42
University of Georgia,2025,Private,11601,76527,263,5.86,Life Sciences & Medicine,59,41
University of Georgia,2026,Public,14480,151076,413,3.72,Natural Sciences,59,41
University of Ghana,2016,Public,7241,38119,206,2.95,Engineering & Technology,41,59
University of Ghana,2017,Public,5364,31841,187,3.58,Social Sciences & Management,44,56
University of Ghana,2018,Public,6884,14825,125,4.6,Life Sciences & Medicine,43,57
University of Ghana,2019,Public,5314,9590,74,3.29,Social Sciences & Management,44,56
University of Ghana,2020,Public,3112,54386,215,1.08,Arts & Humanities,45,55
University of Ghana,2021,Public,4084,27814,165,2.73,Engineering & Technology,46,54
University of Ghana,2022,Public,2056,41313,210,1.37,Social Sciences & Management,46,54
University of Ghana,2023,Public,18161,11600,105,4.46,Engineering & Technology,48,52
University of Ghana,2024,Public,10590,9613,95,2.87,Life Sciences & Medicine,49,51
University of Ghana,2025,Public,11043,19028,139,2.94,Life Sciences & Medicine,49,51
University of Ghana,2026,Public,9869,48665,222,1.89,Engineering & Technology,49,51
University of Girona,2020,Private,2487,33004,180,2.82,Social Sciences & Management,58,42
University of Girona,2021,Public,3958,20641,151,4.14,Natural Sciences,58,42
University of Girona,2022,Public,1594,13288,103,2.43,Arts & Humanities,57,43
University of Girona,2023,Public,3755,27983,189,3.36,Life Sciences & Medicine,57,43
University of Girona,2024,Private,3654,46823,209,2.9,Natural Sciences,58,42
University of Girona,2025,Public,2092,15043,114,2.58,Arts & Humanities,58,42
University of Girona,2026,Public,4123,58061,268,3,Social Sciences & Management,58,42
University of Glasgow,2016,Public,5020,76068,316,3.45,Social Sciences & Management,57,43
University of Glasgow,2017,Public,16304,189738,464,4.92,Arts & Humanities,57,43
University of Glasgow,2018,Public,10240,188874,514,3.09,Life Sciences & Medicine,58,42
University of Glasgow,2019,Public,18035,214236,412,5.44,Arts & Humanities,58,42
University of Glasgow,2020,Public,7294,139188,407,2.2,Life Sciences & Medicine,59,41
University of Glasgow,2021,Public,8990,142682,454,2.71,Natural Sciences,59,41
University of Glasgow,2022,Public,14346,140299,393,4.33,Life Sciences & Medicine,59,41
University of Glasgow,2023,Public,11114,67276,198,4.37,Engineering & Technology,59,41
University of Glasgow,2024,Public,10360,40594,231,4.83,Engineering & Technology,59,41
University of Glasgow,2025,Public,11897,76744,283,5.36,Life Sciences & Medicine,59,41
University of Glasgow,2026,Public,11988,68305,285,5.21,Natural Sciences,60,40
University of Gloucestershire,2024,Public,1188,20195,133,2.49,Arts & Humanities,59,41
University of Gloucestershire,2025,Private,1138,12722,102,2.08,Arts & Humanities,60,40
University of Gloucestershire,2026,Public,1530,9382,95,3.23,Engineering & Technology,60,40
University of Gothenburg,2016,Public,8334,77128,285,3.75,Social Sciences & Management,47.02334105,52.97665895
University of Gothenburg,2017,Public,12085,90366,237,4.51,Life Sciences & Medicine,45.42852838,54.57147162
University of Gothenburg,2018,Public,11127,99609,266,4.15,Life Sciences & Medicine,56.19869042,43.80130958
University of Gothenburg,2019,Public,9562,87087,296,3.57,Social Sciences & Management,61.60148559,38.39851441
University of Gothenburg,2020,Public,5463,48456,209,2.04,Engineering & Technology,45.86000362,54.13999638
University of Gothenburg,2021,Public,10197,75233,276,3.8,Natural Sciences,52.52133579,47.47866421
University of Gothenburg,2022,Public,8695,118161,387,3.24,Social Sciences & Management,38.72740477,61.27259523
University of Gothenburg,2023,Public,5687,56993,259,4.4,Life Sciences & Medicine,64.43772636,35.56227364
University of Gothenburg,2024,Public,3208,20933,160,3.3,Arts & Humanities,59.1682017,40.8317983
University of Gothenburg,2025,Public,3351,38570,185,2.36,Natural Sciences,45.32956214,54.67043786
University of Gothenburg,2026,Public,4228,43297,222,2.82,Arts & Humanities,47.1768085,52.8231915
University of Granada,2016,Public,9048,85756,245,2.5,Life Sciences & Medicine,56,44
University of Granada,2017,Public,81,988,30,1.62,Arts & Humanities,58,42
University of Granada,2018,Public,69,1228,35,1.38,Natural Sciences,58,42
University of Granada,2019,Public,202,884,28,4.04,Arts & Humanities,57,43
University of Granada,2020,Public,159,1376,28,3.18,Engineering & Technology,59,41
University of Granada,2021,Public,120,1168,30,2.4,Life Sciences & Medicine,59,41
University of Granada,2022,Public,154,1089,33,3.08,Engineering & Technology,60,40
University of Granada,2023,Public,2405,44382,247,0.95,Natural Sciences,60,40
University of Granada,2024,Public,10316,102033,309,1.91,Natural Sciences,59,41
University of Granada,2025,Public,17035,272853,606,1.5,Arts & Humanities,60,40
University of Granada,2026,Public,6671,53333,254,2,Life Sciences & Medicine,61,39
University of Graz,2016,Public,3630,28106,150,3.32,Arts & Humanities,65,35
University of Graz,2017,Public,4128,36668,201,2.96,Life Sciences & Medicine,65,35
University of Graz,2018,Public,3972,32129,206,3.02,Natural Sciences,64,36
University of Graz,2019,Public,2515,23946,168,2.08,Social Sciences & Management,64,36
University of Graz,2020,Public,3768,48613,220,2.68,Arts & Humanities,65,35
University of Graz,2021,Public,4984,34255,185,4.08,Arts & Humanities,65,35
University of Graz,2022,Public,3165,39082,158,2.66,Social Sciences & Management,65,35
University of Graz,2023,Public,8022,55197,240,3.95,Life Sciences & Medicine,66,34
University of Graz,2024,Public,3390,28384,141,3.82,Social Sciences & Management,66,34
University of Graz,2025,Private,4031,80244,289,2.81,Arts & Humanities,65,35
University of Graz,2026,Private,2347,36655,204,2.97,Engineering & Technology,65,35
University of Greenwich,2016,Public,3030,31649,181,2.01,Engineering & Technology,53,47
University of Greenwich,2017,Public,1474,18454,118,1.68,Engineering & Technology,54,46
University of Greenwich,2018,Public,2178,19848,139,2.48,Arts & Humanities,55,45
University of Greenwich,2019,Public,2752,16830,118,3.13,Engineering & Technology,57,43
University of Greenwich,2020,Public,2610,15556,113,2.97,Life Sciences & Medicine,58,42
University of Greenwich,2021,Public,3936,21155,143,4.48,Arts & Humanities,58,42
University of Greenwich,2022,Public,3484,36345,192,3.96,Social Sciences & Management,59,41
University of Greenwich,2023,Public,4637,11766,107,3.21,Natural Sciences,57,43
University of Greenwich,2024,Public,3347,7906,84,3.75,Engineering & Technology,58,42
University of Greenwich,2025,Public,5715,16700,125,3.62,Social Sciences & Management,56,44
University of Greenwich,2026,Public,8005,51757,241,1.89,Arts & Humanities,57,43
University of Greifswald,2016,Public,1690,18683,142,3.06,Social Sciences & Management,55,45
University of Greifswald,2017,Private,1770,15436,132,3.76,Arts & Humanities,54,46
University of Greifswald,2018,Public,2690,22406,131,4.17,Engineering & Technology,56,44
University of Greifswald,2019,Public,2489,23645,141,3.44,Life Sciences & Medicine,56,44
University of Greifswald,2020,Private,1905,17201,132,3.84,Arts & Humanities,56,44
University of Greifswald,2021,Public,1948,25325,155,3.64,Arts & Humanities,56,44
University of Greifswald,2022,Public,2142,13490,113,4.32,Arts & Humanities,57,43
University of Greifswald,2023,Private,1789,14442,129,2.92,Engineering & Technology,58,42
University of Greifswald,2024,Public,920,36305,205,1.29,Arts & Humanities,59,41
University of Greifswald,2025,Public,3753,40783,205,4.49,Engineering & Technology,60,40
University of Greifswald,2026,Private,5683,35271,136,4.92,Engineering & Technology,61,39
University of Groningen,2016,Public,8692,78484,237,5.67,Engineering & Technology,52,48
University of Groningen,2017,Public,10245,351349,578,2.75,Arts & Humanities,52,48
University of Groningen,2018,Public,17138,251908,467,4.6,Natural Sciences,52,48
University of Groningen,2019,Public,3467,120545,349,0.93,Life Sciences & Medicine,52,48
University of Groningen,2020,Public,16099,100107,346,4.32,Life Sciences & Medicine,51,49
University of Groningen,2021,Public,20685,197588,457,5.55,Engineering & Technology,51,49
University of Groningen,2022,Public,18541,113534,376,4.98,Social Sciences & Management,52,48
University of Groningen,2023,Public,4749,99458,322,1.55,Natural Sciences,52,48
University of Groningen,2024,Public,6937,64773,260,2.83,Engineering & Technology,53,47
University of Groningen,2025,Public,9456,70867,241,4.98,Natural Sciences,54,46
University of Groningen,2026,Public,8289,156641,375,2.35,Life Sciences & Medicine,54,46
University of Guadalajara,2017,Private,21860,45770,204,3.64,Natural Sciences,51,49
University of Guadalajara,2018,Public,50199,217552,482,3.14,Social Sciences & Management,51,49
University of Guadalajara,2019,Public,36540,66711,252,3.95,Arts & Humanities,52,48
University of Guadalajara,2020,Public,49291,186926,479,3.32,Arts & Humanities,52,48
University of Guadalajara,2021,Private,73437,64626,233,2.88,Natural Sciences,53,47
University of Guadalajara,2022,Public,24208,76237,285,2.87,Social Sciences & Management,53,47
University of Guadalajara,2023,Public,42334,187998,436,4.07,Natural Sciences,53,47
University of Guadalajara,2024,Public,20575,148328,339,1.23,Arts & Humanities,55,45
University of Guadalajara,2025,Public,24600,166324,417,2.06,Engineering & Technology,55,45
University of Guadalajara,2026,Private,25645,126596,409,2.77,Social Sciences & Management,55,45
University of Guanajuato,2019,Public,5533,19170,143,2.79,Engineering & Technology,52,48
University of Guanajuato,2020,Private,3792,29384,156,1.92,Arts & Humanities,53,47
University of Guanajuato,2021,Public,6376,29442,201,2.91,Natural Sciences,54,46
University of Guanajuato,2022,Private,9354,28398,172,3.92,Life Sciences & Medicine,54,46
University of Guanajuato,2023,Private,5701,33555,209,2.24,Social Sciences & Management,55,45
University of Guanajuato,2024,Private,5603,40891,221,2.13,Life Sciences & Medicine,55,45
University of Guanajuato,2025,Private,9317,34593,197,3.31,Life Sciences & Medicine,55,45
University of Guanajuato,2026,Public,12369,39706,204,3.96,Natural Sciences,55,45
University of Guelph,2016,Public,1271,43012,258,0.73,Natural Sciences,60,40
University of Guelph,2017,Public,102,1286,39,2.04,Social Sciences & Management,60,40
University of Guelph,2018,Public,142,2775,51,2.84,Engineering & Technology,34.08651787,65.91348213
University of Guelph,2019,Public,145,1470,35,2.9,Engineering & Technology,59,41
University of Guelph,2020,Public,219,1139,37,4.38,Life Sciences & Medicine,59,41
University of Guelph,2021,Public,241,1505,35,4.82,Life Sciences & Medicine,59,41
University of Guelph,2022,Public,25,2031,39,0.5,Natural Sciences,59,41
