university_id,normalized_name,university_name,country
U003433,vasyl stus donetsk national university,Vasyl` Stus Donetsk National University,Ukraine
U003434,vellore institute of technology,Vellore Institute of Technology (VIT),India
U003435,veltech university,Veltech University,India
U003436,veritas university abuja,"Veritas University, Abuja",Nigeria
U003437,verona university,Verona University,Italy
U003438,victoria university,Victoria University ,Australia
U003439,victoria university of wellington,Victoria University of Wellington,New Zealand
U003440,viet nam national university ho chi minh city,Viet Nam National University Ho Chi Minh City (VNU-HCM),Vietnam
U003441,vietnam national university,Vietnam National University (Ho Chi Minh City),Vietnam
U003442,vietnam national university hanoi,"Vietnam National University, Hanoi ",Vietnam
U003443,vignans foundation for science technology and research,"Vignan’s Foundation for Science, Technology and Research",India
U003444,vila velha university,Vila Velha University,Brazil
U003445,vilnius gediminas technical university,Vilnius Gediminas Technical University,Lithuania
U003446,vilnius university,Vilnius University ,Lithuania
U003447,vinayaka missions research foundation,Vinayaka Mission’s Research Foundation,India
U003448,virginia commonwealth university,Virginia Commonwealth University,United States
U003449,virginia polytechnic institute and state university,Virginia Polytechnic Institute and State University,United States
U003450,virtual university of tunis,Virtual University of Tunis,Tunisia
U003451,visayas state university,Visayas State University,Philippines
U003452,visvesvaraya national institute of technology nagpur,"Visvesvaraya National Institute of Technology, Nagpur",India
U003453,visvesvaraya technological university,Visvesvaraya Technological University,India
U003454,vit university,VIT University,India
U003455,vita salute san raffaele university,Vita-Salute San Raffaele University,Italy
U003456,vitebsk state medical university,Vitebsk State Medical University,Belarus
U003457,volgograd state medical university,Volgograd State Medical University,Russian Federation
U003458,volgograd state technical university,Volgograd State Technical University,Russian Federation
U003459,volgograd state university,Volgograd State University,Russian Federation
U003460,voronezh state technical university,Voronezh State Technical University,Russian Federation
U003461,voronezh state university,Voronezh State University,Russia
U003462,vrije universiteit amsterdam,Vrije Universiteit Amsterdam,Netherlands
U003463,vrije universiteit brussel,Vrije Universiteit Brussel (VUB),Belgium
U003464,vsb technical university of ostrava,VSB - Technical University of Ostrava,Czech Republic
U003465,vytautas magnus university,Vytautas Magnus University,Lithuania
U003466,wageningen university and research,Wageningen University & Research,Netherlands
U003467,wakayama medical university,Wakayama Medical University,Japan
U003468,wake forest university,Wake Forest University,United States
U003469,walailak university,Walailak University,Thailand
U003470,warsaw university of life sciences sggw,Warsaw University of Life Sciences – SGGW (WULS-SGGW),Poland
U003471,warsaw university of technology,Warsaw University of Technology,Poland
U003472,waseda university,Waseda University,Japan
U003473,washington state university,Washington State University,United States
U003474,washington university in st louis,Washington University in St. Louis,United States
U003475,wasit university,Wasit University,Iraq
U003476,wayne state university,Wayne State University,United States
U003477,weizmann institute of science,Weizmann Institute of Science,Israel
U003478,wellspring university,​Wellspring University,Nigeria
U003479,wenzhou medical university,Wenzhou Medical University,China
U003480,wenzhou university,Wenzhou University,China
U003481,wesleyan university,Wesleyan University,United States
U003482,west ukrainian national university,West Ukrainian National University,Ukraine
U003483,west university of timisoara,West University of Timişoara,Romania
U003484,west virginia university,West Virginia University,United States
U003485,westcliff university,Westcliff University,United States
U003486,western caspian university,Western Caspian University,Azerbaijan
U003487,western kentucky university,Western Kentucky University,United States
U003488,western michigan university,Western Michigan University,United States
U003489,western sydney university, Western Sydney University,Australia
U003490,western university,Western University,Canada
U003491,western washington university,Western Washington University,United States
U003492,westfalische wilhelms universitat munster,Westfälische Wilhelms-Universität Münster ,Germany
U003493,whu beisheim,WHU: Beisheim,Germany
U003494,whu otto beisheim school of management,WHU - Otto Beisheim School of Management ,Germany
U003495,william and mary,William & Mary,United States
U003496,women university mardan,Women University Mardan,Pakistan
U003497,worcester polytechnic institute,Worcester Polytechnic Institute,United States
U003498,world university of bangladesh,World University of Bangladesh (WUB),Bangladesh
U003499,wrexham glyndwr university,Wrexham Glyndwr University,United Kingdom
U003500,writtle university college,Writtle University College,United Kingdom
U003501,wrocaw university of environmental and life sciences,Wrocław University of Environmental and Life Sciences,Poland
U003502,wrocaw university of science and technology,Wrocław University of Science and Technology,Poland
U003503,wroclaw medical university,Wroclaw Medical University,Poland
U003504,wroclaw university of science and technology,Wroclaw University of Science and Technology (WRUST),Poland
U003505,wsb academy,WSB Academy,Poland
U003506,wuhan textile university,Wuhan Textile University,China
U003507,wuhan university,Wuhan University,China (Mainland)
U003508,wuhan university of technology,Wuhan University of Technology,China (Mainland)
U003509,xi an jiaotong liverpool university,Xi'an Jiaotong Liverpool University,China (Mainland)
U003510,xiamen university,Xiamen University,China (Mainland)
U003511,xian jiaotong liverpool university,Xi’an Jiaotong-Liverpool University,China
U003512,xian jiaotong university,Xi’an Jiaotong University,China (Mainland)
U003513,xiangtan university,Xiangtan University,China
U003514,xidian university,Xidian University,China
U003515,xuzhou medical university,Xuzhou Medical University,China
U003516,yagshigeldi kakayev international university of oil and gas,Yagshigeldi Kakayev International University of Oil and Gas,Turkmenistan
