university_id,university_name,world_rank,national_rank,overall_score,year,country,region,city,academic_reputation_score,employer_reputation_score,citations_score,university_type,publications_count,subject_field,citations_count,citations_per_faculty,research_output_score,h_index,research_productivity_index,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
106286,Berlin Technical University,1473,96,85.7,2026,Germany,Europe,Berlin,86.2,91,90.3,Public,101531,Natural Sciences,1827558,1057,87,290,0.87,18662,7884,42.25,2461,7.58,61:39:00,61,39,Postgraduate,14062,4600,451.3,94,11,77.4,77,77,22.22
106287,Singapore State University,1652,104,86.4,2026,Singapore,Asia,Singapore,81.5,87.1,80.3,Private,67970,Arts & Humanities,1291430,942.65,82.9,105,6.13,33267,4680,14.07,574,57.96,55:45:00,55,45,Undergraduate,26619,6648,517.7,110,8,74.3,74.4,74.1,23.04
106288,Toronto National University,1804,116,86.7,2026,Canada,North America,Toronto,82.5,85.8,82.8,Public,23237,Business,534451,187.26,92.1,134,6.47,62520,17783,28.44,4316,14.49,49:51:00,49,51,Undergraduate,48813,13707,522.6,110,4,73.7,74,74.7,24.9
106289,Munich Metropolitan University,88,2,84.2,2026,Germany,Europe,Munich,79.4,86.9,80.4,Private,15621,Business,453009,69.21,86.6,307,6.6,55761,3989,7.15,5537,10.07,61:39:00,61,39,Postgraduate,31451,24310,451.3,94,11,77.4,77,77,22.22
106290,Singapore International University,37,2,86.5,2026,Singapore,Asia,Singapore,91.2,91.6,94.7,Public,6006,Computer Science,162162,165.47,85,161,0.58,67888,1825,2.69,409,165.99,36:64,36,64,Undergraduate,55334,12554,517.7,110,8,74.3,74.4,74.1,23.04
106291,Mumbai National University,36,2,85,2026,India,Asia,Mumbai,87,77.4,84.8,Public,50856,Business,1576536,363.51,80.9,196,4.26,28396,7005,24.67,1760,16.13,44:56:00,44,56,Undergraduate,24585,3811,502.9,89,18,75,74.8,75.9,23.58
106292,Melbourne International University,35,2,84.4,2026,Australia,Oceania,Melbourne,87.6,90.9,81.4,Public,23105,Natural Sciences,231050,30.21,85.4,301,5.38,53132,21151,39.81,5555,9.56,38:62,38,62,Undergraduate,39055,14077,503.3,95,1,74.7,74.6,73.9,21.76
106293,Mumbai Technical University,33,2,84.7,2026,India,Asia,Mumbai,81.9,90.1,83.8,Private,33060,Social Sciences,1157100,222.35,87.9,179,6.64,26981,5680,21.05,1345,20.06,38:62,38,62,Undergraduate,16578,10403,502.9,89,18,75,74.8,75.9,23.58
106294,Singapore State University,38,2,85.7,2026,Singapore,Asia,Singapore,86.6,81.8,80.4,Public,11166,Natural Sciences,89328,35.03,86.4,392,1.15,67701,15192,22.44,5818,11.64,60:40:00,60,40,Both,43748,23953,517.7,110,8,74.3,74.4,74.1,23.04
106295,Vancouver Technical University,33,2,85.4,2026,Canada,North America,Vancouver,90.2,86.4,94.3,Public,44683,Arts & Humanities,1117075,215.28,87.1,436,7,37924,15185,40.04,3320,11.42,58:42:00,58,42,Postgraduate,23524,14400,522.6,110,4,73.7,74,74.7,24.9
106296,New York Technical University,36,2,84.6,2026,United States,North America,New York,80.6,89.6,75.5,Private,5467,Business,142142,86.62,90.6,150,2.86,47808,536,1.12,5615,8.51,60:40:00,60,40,Both,28097,19711,503.6,98,2,74.8,74.5,74.1,21.13
106297,Osaka State University,46,2,86.7,2026,Japan,Asia,Osaka,90.3,93.2,81.2,Private,30343,Arts & Humanities,758575,150.3,93,423,6.32,26688,2203,8.25,872,30.61,45:55:00,45,55,Undergraduate,23214,3474,514.4,79,57,74,73.5,74.3,20.45
106298,Heidelberg International University,50,2,84.8,2026,Germany,Europe,Heidelberg,80.9,92,88.1,Private,65313,Medicine,718443,102.72,89.5,403,0.73,28538,3609,12.65,458,62.31,55:45:00,55,45,Undergraduate,24582,3956,451.3,94,11,77.4,77,77,22.22
106299,Singapore National University,57,2,86.5,2026,Singapore,Asia,Singapore,91.1,88.4,88.2,Public,46097,Natural Sciences,1106328,167.32,79.5,138,1.77,31301,8105,25.89,1284,24.38,36:64,36,64,Both,24329,6972,517.7,110,8,74.3,74.4,74.1,23.04
106300,New York Metropolitan University,1300.5,4,83.4,2026,United States,North America,New York,84.8,85.2,77.7,Private,50015,Computer Science,600180,94.18,84,428,1.97,34529,3455,10.01,2401,14.38,35:65,35,65,Both,24130,10399,503.6,98,2,74.8,74.5,74.1,21.13
106301,Kyoto National University,875.5,1,83.9,2026,Japan,Asia,Kyoto,79.4,91.6,92.1,Private,63923,Medicine,2492997,492.2,79.2,159,4.03,18331,200,1.09,4669,3.93,38:62,38,62,Undergraduate,11599,6732,514.4,79,57,74,73.5,74.3,20.45
106302,Toronto International University,1100.5,3,85.9,2026,Canada,North America,Toronto,81.3,87.1,90.2,Public,47827,Engineering,526097,253.79,79.4,427,8.21,64275,27900,43.41,2162,29.73,52:48:00,52,48,Postgraduate,49881,14394,522.6,110,4,73.7,74,74.7,24.9
106303,Delhi International University,1300.5,3,84.7,2026,India,Asia,Delhi,82.7,87.9,83.9,Private,34393,Arts & Humanities,928611,493.16,79.9,219,5.48,61297,3490,5.69,1035,59.22,54:46:00,54,46,Both,36655,24642,502.9,89,18,75,74.8,75.9,23.58
106304,Singapore State University,1300.5,4,84,2026,Singapore,Asia,Singapore,82.4,87.9,79.8,Public,36320,Natural Sciences,799040,394.39,89.9,319,5.35,44967,10103,22.47,2627,17.12,36:64,36,64,Undergraduate,38282,6685,517.7,110,8,74.3,74.4,74.1,23.04
106305,Toronto Royal University,856,1,83.5,2026,Canada,North America,Toronto,80,89.7,89.6,Public,10175,Medicine,142450,29.78,87.7,218,4.2,55776,19222,34.46,3641,15.32,60:40:00,60,40,Undergraduate,31913,23863,522.6,110,4,73.7,74,74.7,24.9
106306,Beijing Royal University,875.5,1,84.8,2026,China,Asia,Beijing,85.6,88.4,77.1,Private,21659,Engineering,194931,64.57,87.4,376,0.75,42096,1562,3.71,4223,9.97,59:41:00,59,41,Postgraduate,34737,7359,501.4,114,10,74.8,74.4,74.5,21.9
106307,Cambridge Technical University,925.5,2,84.7,2026,United States,North America,Cambridge,88.5,78.7,93.3,Private,103961,Arts & Humanities,2183181,905.13,80.4,395,1.23,41940,17706,42.22,3528,11.89,46:54:00,46,54,Both,25905,16035,503.6,98,2,74.8,74.5,74.1,21.13
106308,Singapore Royal University,975.5,2,86.3,2026,Singapore,Asia,Singapore,82.3,94,80.8,Private,109109,Business,3600597,4580.91,83.5,147,7.79,44720,14272,31.91,3175,14.09,61:39:00,61,39,Undergraduate,27511,17209,517.7,110,8,74.3,74.4,74.1,23.04
106309,Beijing International University,433,9,85,2026,China,Asia,Beijing,86.1,89.9,79.2,Public,93664,Social Sciences,3090912,707.14,89.2,403,4.93,68448,19631,28.68,4306,15.9,63:37:00,63,37,Undergraduate,44583,23865,501.4,114,10,74.8,74.4,74.5,21.9
106310,Singapore Metropolitan University,264,10,85.7,2026,Singapore,Asia,Singapore,87.3,80.7,78.6,Private,93276,Medicine,3078108,570.55,86.9,202,4.14,60214,23066,38.31,1442,41.76,53:47:00,53,47,Undergraduate,43927,16287,517.7,110,8,74.3,74.4,74.1,23.04
106311,Beijing State University,256,11,86,2026,China,Asia,Beijing,85.8,89.8,91.7,Public,97473,Business,877257,134.65,92.1,288,2.41,46100,14402,31.24,5022,9.18,58:42:00,58,42,Undergraduate,39871,6229,501.4,114,10,74.8,74.4,74.5,21.9
106312,Toronto International University,264,11,82.5,2026,Canada,North America,Toronto,87.1,78.9,75,Private,94062,Computer Science,2445612,1120.81,87.5,203,7.67,58410,19475,33.34,5645,10.35,50:50:00,50,50,Undergraduate,42379,16031,522.6,110,4,73.7,74,74.7,24.9
106313,Heidelberg Royal University,247,11,82.4,2026,Germany,Europe,Heidelberg,80.7,82.2,88.7,Public,23133,Social Sciences,1017852,192.48,75.7,190,6.25,54722,23783,43.46,1873,29.22,65:35:00,65,35,Postgraduate,42719,12003,451.3,94,11,77.4,77,77,22.22
106314,Berlin Technical University,236,11,84.5,2026,Germany,Europe,Berlin,83.5,90.5,82.3,Public,24287,Business,291444,79.11,81,357,4.35,66498,5561,8.36,1774,37.48,39:61,39,61,Postgraduate,48267,18231,451.3,94,11,77.4,77,77,22.22
106315,Edinburgh Royal University,264,11,86.2,2026,United Kingdom,Europe,Edinburgh,89.7,80.8,90.6,Private,42276,Computer Science,507312,84.22,83.2,260,8.22,51190,12642,24.7,4971,10.3,37:63,37,63,Undergraduate,39562,11628,470.3,98,5,76.5,76.6,75.7,23.33
106316,Paris State University,271,11,84.9,2026,France,Europe,Paris,87.3,80.8,84,Private,22542,Business,766428,462.26,81.1,158,1.58,53418,19124,35.8,1153,46.33,57:43:00,57,43,Both,34426,18992,512,113,3,74.4,74.4,74.2,21.8
106317,Vancouver State University,332,13,84.1,2026,Canada,North America,Vancouver,86,79.3,83,Public,43896,Medicine,1053504,333.81,82.1,425,6.84,40054,15224,38.01,5982,6.7,36:64,36,64,Postgraduate,31715,8339,522.6,110,4,73.7,74,74.7,24.9
106318,Nanjing Technical University,328,12,86.1,2026,China,Asia,Nanjing,83.8,90.3,80,Public,103089,Natural Sciences,1855602,3307.67,88.2,220,4.35,52046,5858,11.26,979,53.16,37:63,37,63,Postgraduate,35119,16927,501.4,114,10,74.8,74.4,74.5,21.9
106319,Melbourne National University,331,8,86,2026,Australia,Oceania,Melbourne,84.2,88.4,85.7,Public,24883,Social Sciences,323479,63.74,82,436,4.36,45175,11620,25.72,4533,9.97,64:36:00,64,36,Undergraduate,36353,8822,503.3,95,1,74.7,74.6,73.9,21.76
106320,Osaka National University,715,23,85.6,2026,Japan,Asia,Osaka,86.8,80.1,92.3,Private,95232,Business,3999744,673.02,86.2,164,1.31,32545,4664,14.33,5825,5.59,65:35:00,65,35,Undergraduate,25966,6579,514.4,79,57,74,73.5,74.3,20.45
106321,Lyon Metropolitan University,675.5,27,83.9,2026,France,Europe,Lyon,82.7,82.6,88,Private,85483,Arts & Humanities,2051592,1589.15,85,96,4.68,27506,5701,20.73,1766,15.58,61:39:00,61,39,Undergraduate,19388,8118,512,113,3,74.4,74.4,74.2,21.8
106322,Cambridge National University,725.5,28,85.4,2026,United States,North America,Cambridge,84.4,89.6,77.3,Private,45404,Computer Science,544848,103.58,90.4,428,5.32,29645,12925,43.6,2759,10.74,49:51:00,49,51,Postgraduate,24526,5119,503.6,98,2,74.8,74.5,74.1,21.13
106323,Cambridge State University,675.5,25,84.1,2026,United States,North America,Cambridge,88.6,84.6,86.6,Public,2944,Arts & Humanities,100096,24.7,88.2,115,6.17,61322,20058,32.71,932,65.8,56:44:00,56,44,Both,50530,10792,503.6,98,2,74.8,74.5,74.1,21.13
106324,Tokyo Royal University,625.5,25,83.9,2026,Japan,Asia,Tokyo,83.8,91.5,84.8,Public,102409,Engineering,1843362,267.43,79.2,433,5.86,55482,10905,19.66,1099,50.48,58:42:00,58,42,Postgraduate,35332,20150,514.4,79,57,74,73.5,74.3,20.45
106325,Beijing Royal University,565.5,24,84.8,2026,China,Asia,Beijing,84.8,80.6,86,Private,101649,Medicine,2032980,878.94,83.5,295,7.06,55222,21038,38.1,3374,16.37,45:55:00,45,55,Both,36566,18656,501.4,114,10,74.8,74.4,74.5,21.9
106326,Berlin National University,545.5,20,84,2026,Germany,Europe,Berlin,88.9,82.9,92.9,Private,111047,Natural Sciences,4663974,4350.72,81.7,347,5.9,63706,12901,20.25,3334,19.11,55:45:00,55,45,Both,55197,8509,451.3,94,11,77.4,77,77,22.22
106327,Lyon National University,504,20,81.8,2026,France,Europe,Lyon,85.9,76.4,73,Public,51414,Arts & Humanities,976866,158.09,76.1,220,5.42,42043,15134,36,3659,11.49,65:35:00,65,35,Both,29719,12324,512,113,3,74.4,74.4,74.2,21.8
106328,Montreal State University,520,18,81.7,2026,Canada,North America,Montreal,78.6,77.8,79,Public,104268,Engineering,3128040,686.27,84.5,260,3.1,51384,10197,19.84,3898,13.18,51:49:00,51,49,Undergraduate,38246,13138,522.6,110,4,73.7,74,74.7,24.9
106329,Berlin Royal University,516,17,81.6,2026,Germany,Europe,Berlin,83.9,88.3,76.7,Private,74547,Arts & Humanities,2907333,1515.03,84.1,210,3.77,37278,16423,44.06,924,40.34,57:43:00,57,43,Both,29670,7608,451.3,94,11,77.4,77,77,22.22
106330,Singapore National University,519,15,83.3,2026,Singapore,Asia,Singapore,78.6,80.5,86.1,Public,101346,Natural Sciences,3952494,1628.55,87.8,156,2.2,58499,8646,14.78,595,98.32,42:58:00,42,58,Both,40770,17729,517.7,110,8,74.3,74.4,74.1,23.04
106331,Montreal State University,756,37,84.7,2026,Canada,North America,Montreal,82.9,81.9,75.7,Private,104856,Computer Science,1048560,179.76,88.4,81,5.97,56175,7671,13.66,1821,30.85,48:52:00,48,52,Postgraduate,46614,9561,522.6,110,4,73.7,74,74.7,24.9
106332,Lyon Metropolitan University,879,59,82.9,2026,France,Europe,Lyon,82.8,86.1,83.4,Public,68183,Engineering,1636392,303.09,88.6,357,0.71,5910,1912,32.35,3070,1.93,43:57:00,43,57,Postgraduate,3712,2198,512,113,3,74.4,74.4,74.2,21.8
106333,Manchester State University,900.5,51,82.5,2026,United Kingdom,Europe,Manchester,85,74.7,85.1,Private,30532,Medicine,671704,84.99,84.7,295,2.72,35562,844,2.37,3964,8.97,37:63,37,63,Postgraduate,22248,13314,470.3,98,5,76.5,76.6,75.7,23.33
106334,Manchester Metropolitan University,900.5,47,83,2026,United Kingdom,Europe,Manchester,82.8,79.7,74.8,Private,47551,Medicine,1093673,237.24,77.2,255,0.89,24135,5799,24.03,3300,7.31,43:57:00,43,57,Postgraduate,17970,6165,470.3,98,5,76.5,76.6,75.7,23.33
106335,Singapore International University,900.5,45,84.7,2026,Singapore,Asia,Singapore,81.7,85.2,90.5,Private,34126,Medicine,819024,193.12,81.3,264,5.5,49269,2818,5.72,4049,12.17,39:61,39,61,Both,35988,13281,517.7,110,8,74.3,74.4,74.1,23.04
106336,Cambridge State University,900.5,42,85.2,2026,United Kingdom,Europe,Cambridge,82.6,83.7,78.2,Private,3709,Business,100143,20.76,81.6,282,1.83,37505,1313,3.5,3949,9.5,40:60,40,60,Postgraduate,32554,4951,470.3,98,5,76.5,76.6,75.7,23.33
106337,Toronto Technical University,900.5,40,81.6,2026,Canada,North America,Toronto,77.8,88.8,75.5,Private,24202,Social Sciences,968080,156.22,78.8,371,8.31,42247,15858,37.54,4519,9.35,50:50:00,50,50,Undergraduate,27646,14601,522.6,110,4,73.7,74,74.7,24.9
106338,Nanjing Royal University,1066,50,82,2026,China,Asia,Nanjing,80.6,83.1,76.9,Public,75902,Computer Science,1366236,191.91,75.5,365,5.39,48479,2765,5.7,5795,8.37,41:59:00,41,59,Both,37695,10784,501.4,114,10,74.8,74.4,74.5,21.9
106339,Toronto National University,1100.5,43,84.1,2026,Canada,North America,Toronto,88.4,84.1,92.9,Public,6278,Computer Science,163228,53.62,79.5,150,2.82,5065,2058,40.63,5547,0.91,44:56:00,44,56,Undergraduate,4241,824,522.6,110,4,73.7,74,74.7,24.9
106340,Munich International University,1100.5,37,81.9,2026,Germany,Europe,Munich,81.4,81.5,89.6,Public,11883,Natural Sciences,415905,76.82,78.8,327,2.44,57043,18204,31.91,5077,11.24,41:59:00,41,59,Postgraduate,31708,25335,451.3,94,11,77.4,77,77,22.22
106341,Heidelberg State University,1100.5,32,81.7,2026,Germany,Europe,Heidelberg,85.9,80.6,88.2,Public,16735,Arts & Humanities,200820,173.72,82.6,117,4.81,30907,8213,26.57,4120,7.5,62:38:00,62,38,Both,20499,10408,451.3,94,11,77.4,77,77,22.22
106342,Singapore National University,452,10,84.8,2026,Singapore,Asia,Singapore,86.2,86.7,78.1,Private,70292,Business,2811680,2591.41,89.6,446,6.56,12427,1085,8.73,4169,2.98,57:43:00,57,43,Postgraduate,7384,5043,517.7,110,8,74.3,74.4,74.1,23.04
106343,Hyderabad International University,135,8,81.3,2026,India,Asia,Hyderabad,85.7,85.7,77.9,Public,8180,Computer Science,261760,63.11,85.7,424,4.8,46360,15714,33.9,3103,14.94,48:52:00,48,52,Both,29477,16883,502.9,89,18,75,74.8,75.9,23.58
106344,Heidelberg Royal University,128,8,84.3,2026,Germany,Europe,Heidelberg,84,82.6,90.8,Public,55490,Engineering,1553720,1899.41,82.2,408,6.71,46994,5126,10.91,5401,8.7,38:62,38,62,Both,41999,4995,451.3,94,11,77.4,77,77,22.22
106345,Singapore Technical University,126,7,83.9,2026,Singapore,Asia,Singapore,81,82.7,91.1,Public,4821,Medicine,197661,30.21,83.4,207,1.28,41509,6022,14.51,2207,18.81,46:54:00,46,54,Undergraduate,29876,11633,517.7,110,8,74.3,74.4,74.1,23.04
106346,Paris State University,132,7,81.2,2026,France,Europe,Paris,85.4,87.8,79.9,Private,59037,Computer Science,1003629,300.31,79.6,94,6.56,19928,6209,31.16,4370,4.56,56:44:00,56,44,Postgraduate,14578,5350,512,113,3,74.4,74.4,74.2,21.8
106347,Bengaluru State University,124,7,83.5,2026,India,Asia,Bengaluru,84.4,89.9,86.7,Public,114370,Medicine,1486810,432.46,86.1,321,6.13,8944,1054,11.78,5892,1.52,55:45:00,55,45,Both,6866,2078,502.9,89,18,75,74.8,75.9,23.58
106348,Cambridge National University,137,7,81,2026,United Kingdom,Europe,Cambridge,83.9,73.6,90.2,Private,97868,Engineering,2446700,596.32,79.4,144,5.26,14119,2532,17.93,332,42.53,53:47:00,53,47,Both,9411,4708,470.3,98,5,76.5,76.6,75.7,23.33
106349,New York Metropolitan University,135,7,81.4,2026,United States,North America,New York,81.5,79.9,83.3,Private,73905,Engineering,2586675,326.02,83.3,215,5.02,16952,1787,10.54,5041,3.36,36:64,36,64,Undergraduate,9820,7132,503.6,98,2,74.8,74.5,74.1,21.13
106350,Stanford National University,164,6,83.4,2026,United States,North America,Stanford,83.9,89.4,89,Public,62462,Arts & Humanities,2311094,431.17,83.1,335,6.86,41977,12413,29.57,1873,22.41,58:42:00,58,42,Postgraduate,30389,11588,503.6,98,2,74.8,74.5,74.1,21.13
106351,Toronto Royal University,167,7,80.8,2026,Canada,North America,Toronto,81.9,78.6,87.9,Private,51097,Engineering,408776,70.93,75.2,227,6.84,54583,1297,2.38,5802,9.41,62:38:00,62,38,Undergraduate,32891,21692,522.6,110,4,73.7,74,74.7,24.9
106352,Edinburgh Metropolitan University,170,7,82.7,2026,United Kingdom,Europe,Edinburgh,79.8,86.8,80.5,Private,116065,Medicine,2785560,619.98,78.3,347,6.57,18722,7706,41.16,3503,5.34,62:38:00,62,38,Both,16275,2447,470.3,98,5,76.5,76.6,75.7,23.33
106353,Vancouver State University,1812,81,84.1,2026,Canada,North America,Vancouver,81.5,83.8,87.5,Public,106774,Arts & Humanities,854192,458.01,81.3,117,7.46,61066,9047,14.82,4427,13.79,48:52:00,48,52,Undergraduate,33652,27414,522.6,110,4,73.7,74,74.7,24.9
106354,Paris National University,1965,99,81.9,2026,France,Europe,Paris,86.8,77,81.2,Public,15202,Natural Sciences,258434,34.41,81.2,234,1.14,18298,796,4.35,5610,3.26,56:44:00,56,44,Both,10691,7607,512,113,3,74.4,74.4,74.2,21.8
106355,Singapore Technical University,1994,80,81.4,2026,Singapore,Asia,Singapore,82.3,78,83.6,Private,84903,Business,2122575,434.78,80.3,352,1.21,56380,20583,36.51,5082,11.09,49:51:00,49,51,Both,34719,21661,517.7,110,8,74.3,74.4,74.1,23.04
106356,New York Technical University,345,2,82.8,2026,United States,North America,New York,82.2,75.9,83.3,Private,76378,Natural Sciences,916536,781.36,84.4,418,4.58,33408,9406,28.15,3161,10.57,58:42:00,58,42,Both,27677,5731,503.6,98,2,74.8,74.5,74.1,21.13
106357,Sydney National University,336,2,80.5,2026,Australia,Oceania,Sydney,83.6,74.5,71.7,Private,33369,Engineering,1001070,177.02,79.4,229,5.81,21702,7025,32.37,1675,12.96,64:36:00,64,36,Postgraduate,16487,5215,503.3,95,1,74.7,74.6,73.9,21.76
106358,Paris National University,394,2,82.2,2026,France,Europe,Paris,78.3,83.1,85.3,Public,28787,Medicine,403018,127.3,88.3,363,3.4,37064,6741,18.19,366,101.27,38:62,38,62,Postgraduate,22961,14103,512,113,3,74.4,74.4,74.2,21.8
106359,Munich Royal University,418,2,83.3,2026,Germany,Europe,Munich,84.5,85.5,80,Private,26612,Natural Sciences,878196,189.8,83.6,202,7.32,25892,2662,10.28,5971,4.34,38:62,38,62,Postgraduate,22150,3742,451.3,94,11,77.4,77,77,22.22
106360,Delhi National University,357,2,80.6,2026,India,Asia,Delhi,83.9,76.1,90.4,Private,18442,Medicine,571702,1031.95,74.7,427,1.04,63476,27140,42.76,4231,15,59:41:00,59,41,Postgraduate,48901,14575,502.9,89,18,75,74.8,75.9,23.58
106361,Stanford Technical University,328,2,81.6,2026,United States,North America,Stanford,85,86,80.7,Private,92738,Natural Sciences,2689402,410.35,77.4,374,2.17,28491,6288,22.07,317,89.88,39:61,39,61,Postgraduate,18046,10445,503.6,98,2,74.8,74.5,74.1,21.13
106362,Brisbane State University,277,2,83,2026,Australia,Oceania,Brisbane,80.8,84.6,75.2,Public,79682,Natural Sciences,2549824,632.71,85.9,321,4.46,69816,27633,39.58,5120,13.64,52:48:00,52,48,Both,46793,23023,503.3,95,1,74.7,74.6,73.9,21.76
106363,Shanghai National University,355,2,81.1,2026,China,Asia,Shanghai,85.1,76.4,86.6,Public,3704,Engineering,114824,18.07,80.2,377,3.18,27211,11797,43.35,5569,4.89,40:60,40,60,Undergraduate,21600,5611,501.4,114,10,74.8,74.4,74.5,21.9
106364,Berkeley State University,321,2,80.4,2026,United States,North America,Berkeley,78.3,78.7,82.7,Private,73162,Natural Sciences,2853318,970.52,85.8,164,1.11,36774,4512,12.27,2646,13.9,50:50:00,50,50,Both,25638,11136,503.6,98,2,74.8,74.5,74.1,21.13
106365,Munich State University,317,2,80,2026,Germany,Europe,Munich,77.4,86.9,88.5,Public,40654,Natural Sciences,325232,44.05,83.6,445,2.78,53940,3917,7.26,2884,18.7,36:64,36,64,Undergraduate,36110,17830,451.3,94,11,77.4,77,77,22.22
106366,Cambridge Metropolitan University,29,1,81.6,2026,United Kingdom,Europe,Cambridge,82,88,87.3,Private,114650,Business,1949050,1469.87,75.7,431,7.22,5170,1785,34.53,3753,1.38,49:51:00,49,51,Postgraduate,2920,2250,470.3,98,5,76.5,76.6,75.7,23.33
106367,Munich Metropolitan University,30,1,80.4,2026,Germany,Europe,Munich,78.9,85.7,87.4,Private,114580,Medicine,3551980,896.96,76.1,353,3.62,9844,3466,35.21,1235,7.97,55:45:00,55,45,Both,7175,2669,451.3,94,11,77.4,77,77,22.22
106368,Singapore International University,35,1,80.3,2026,Singapore,Asia,Singapore,78.7,79.8,84.2,Private,116525,Business,5127100,1360.33,78.2,195,2.81,64961,8948,13.77,3117,20.84,52:48:00,52,48,Undergraduate,52387,12574,517.7,110,8,74.3,74.4,74.1,23.04
106369,Heidelberg Metropolitan University,33,1,83,2026,Germany,Europe,Heidelberg,82.7,84,77.2,Public,62309,Medicine,685399,104.96,84.1,363,6.35,24667,10779,43.7,2944,8.38,41:59:00,41,59,Both,14828,9839,451.3,94,11,77.4,77,77,22.22
106370,Heidelberg National University,33,1,81.7,2026,Germany,Europe,Heidelberg,82.1,83.7,72.7,Public,70785,Social Sciences,2123550,327.2,77.2,450,4.1,69084,21631,31.31,4260,16.22,36:64,36,64,Both,59893,9191,451.3,94,11,77.4,77,77,22.22
106371,Oxford State University,32,1,82.6,2026,United Kingdom,Europe,Oxford,80.4,89.8,83.5,Public,28926,Natural Sciences,1128114,266.38,79.9,364,7.22,44495,15944,35.83,3088,14.41,38:62,38,62,Both,32871,11624,470.3,98,5,76.5,76.6,75.7,23.33
106372,Nanjing National University,32,1,80.8,2026,China,Asia,Nanjing,83.9,87.1,77.6,Private,48809,Engineering,536899,856.3,78.4,262,5.77,68737,25034,36.42,2292,29.99,62:38:00,62,38,Both,60754,7983,501.4,114,10,74.8,74.4,74.5,21.9
106373,Berlin Metropolitan University,33,1,81.4,2026,Germany,Europe,Berlin,83.5,73.6,71.8,Private,99304,Computer Science,1986080,484.53,88,438,8.43,17563,119,0.68,2250,7.81,45:55:00,45,55,Both,12079,5484,451.3,94,11,77.4,77,77,22.22
