university_id,university_name,world_rank,national_rank,year,country,region,city,overall_score,academic_reputation_score,employer_reputation_score,citations_score,university_type,publications_count,subject_field,citations_count,citations_per_faculty,research_output_score,h_index,research_productivity_index,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
106745,Delhi Royal University,60,3,2026,India,Asia,Delhi,95.83,61.9,71.5,62,Public,110403,Arts & Humanities,3864105,779.05,61.7,203,3.18,34542,8675,25.11,2895,18.05,65,35,Undergraduate,21689,12853,502.9,89,18,75,74.8,75.9,23.58
106746,Heidelberg National University,330,3,2026,Germany,Europe,Heidelberg,76.93,65,59.3,66.8,Public,90215,Computer Science,4059675,827.49,57.4,257,8.46,43883,19498,44.43,3603,18.05,37,63,Undergraduate,27656,16227,451.3,94,11,77.4,77,77,22.22
106747,Beijing International University,387,2,2026,China,Asia,Beijing,72.96,65.9,61.3,53.2,Public,46386,Computer Science,603018,100.72,58.5,120,0.95,52487,14992,28.56,3575,13.72,62,38,Both,36179,16308,501.4,114,10,74.8,74.4,74.5,21.9
106748,Vancouver State University,568,14,2026,Canada,North America,Vancouver,60.05,65.1,59.9,67.8,Private,44693,Business,1162018,759.49,64.1,309,3.53,33104,11973,36.17,5495,6.62,58,42,Undergraduate,26091,7013,522.6,110,4,73.7,74,74.7,24.9
106749,Vancouver Royal University,577,9,2026,Canada,North America,Vancouver,59.52,64,58.1,65.3,Private,118451,Social Sciences,1302961,1313.47,60.1,188,7.97,67616,16701,24.7,1497,29.23,51,49,Postgraduate,60386,7230,522.6,110,4,73.7,74,74.7,24.9
106750,Tokyo International University,939,9,2026,Japan,Asia,Tokyo,34.18,60.3,69.5,55.4,Private,94214,Engineering,753712,163.46,64.3,289,3.07,65105,18377,28.23,3295,23.48,46,54,Both,44499,20606,514.4,79,57,74,73.5,74.3,20.45
106751,New York Metropolitan University,536,5,2026,United States,North America,New York,62.47,57.7,67.6,58.5,Private,77100,Computer Science,1464900,1595.75,58.2,289,2.41,12120,1293,10.67,1943,14.5,56,44,Postgraduate,8627,3493,503.6,98,2,74.8,74.5,74.1,21.13
106752,Beijing State University,504,6,2026,China,Asia,Beijing,64.69,61.4,55.6,70,Private,110418,Business,2870868,3243.92,64.8,224,0.66,19898,3869,19.44,4447,17.46,48,52,Postgraduate,11704,8194,501.4,114,10,74.8,74.4,74.5,21.9
106753,Kyoto National University,735,6,2026,Japan,Asia,Kyoto,48.52,63.6,66.1,69.8,Public,28043,Natural Sciences,224344,120.94,62.2,219,2.16,43483,6645,15.28,5977,21.49,41,59,Both,28735,14748,514.4,79,57,74,73.5,74.3,20.45
106754,Mumbai Metropolitan University,557,6,2026,India,Asia,Mumbai,60.98,62.9,55.4,62.2,Public,42569,Medicine,1149363,359.4,62.6,366,6.62,45895,14304,31.17,3803,27.35,60,40,Both,27073,18822,502.9,89,18,75,74.8,75.9,23.58
106755,Lyon Royal University,782,5,2026,France,Europe,Lyon,45.25,64.4,68.2,62.1,Public,81395,Social Sciences,2197665,1290.47,65.1,211,1.21,5163,1488,28.82,2878,23.72,47,53,Undergraduate,4203,960,512,113,3,74.4,74.4,74.2,21.8
106756,Lyon Technical University,946,5,2026,France,Europe,Lyon,33.77,61.8,64.1,71.6,Public,24657,Computer Science,739710,110.26,68,354,5.8,44930,16230,36.12,4533,6.71,58,42,Undergraduate,34145,10785,512,113,3,74.4,74.4,74.2,21.8
106757,Lyon Technical University,43,4,2026,France,Europe,Lyon,97,59.1,62.2,59.5,Public,69112,Computer Science,2211584,410.46,67.9,314,5.92,44974,5629,12.52,4462,20.3,35,65,Both,30666,14308,512,113,3,74.4,74.4,74.2,21.8
106758,Toronto Metropolitan University,69,15,2026,Canada,North America,Toronto,94.96,63.2,63.5,64.4,Public,25817,Natural Sciences,774510,335.87,66.9,130,0.74,19831,5724,28.86,3883,15.36,57,43,Postgraduate,15690,4141,522.6,110,4,73.7,74,74.7,24.9
106759,Boston State University,212,128,2026,United States,North America,Boston,82.69,61.8,64.5,70.4,Public,56680,Engineering,680160,102.54,64.1,153,0.91,31804,9587,30.14,5689,27.67,43,57,Undergraduate,20771,11033,503.6,98,2,74.8,74.5,74.1,21.13
106760,Nanjing State University,413,152,2026,China,Asia,Nanjing,68.14,65.9,68.7,69.5,Public,63649,Arts & Humanities,2736907,2294.14,58.3,393,0.53,17377,1253,7.21,2303,26.4,50,50,Both,11531,5846,501.4,114,10,74.8,74.4,74.5,21.9
106762,Melbourne Royal University,913,128,2026,Australia,Oceania,Melbourne,33.62,62.7,54.5,56,Private,67634,Computer Science,1420314,181.95,58.9,188,4.8,39795,10986,27.61,5907,29.86,36,64,Undergraduate,22375,17420,503.3,95,1,74.7,74.6,73.9,21.76
106763,Lyon Technical University,516,17,2026,France,Europe,Lyon,63.63,61.4,57.4,61.5,Private,9552,Social Sciences,277008,40.99,56.7,367,8.1,64280,4869,7.57,4014,19.73,54,46,Both,48359,15921,512,113,3,74.4,74.4,74.2,21.8
106765,Nanjing Royal University,682,8,2026,China,Asia,Nanjing,52.19,57.3,61.6,53.9,Private,62835,Medicine,2262060,1095.96,57.7,81,0.81,6979,966,13.84,4815,21.75,61,39,Both,5145,1834,501.4,114,10,74.8,74.4,74.5,21.9
106766,Cambridge National University,421,12,2026,United Kingdom,Europe,Cambridge,70.38,59.4,63.2,67.9,Private,20339,Arts & Humanities,569492,408.53,62.5,141,2.16,22999,1363,5.93,751,29.04,50,50,Both,19859,3140,470.3,98,5,76.5,76.6,75.7,23.33
106767,Toronto Metropolitan University,360,5,2026,Canada,North America,Toronto,74.79,64.4,66.4,52.7,Public,106184,Arts & Humanities,3822624,629.03,56.9,180,1.51,41812,8868,21.21,770,16.55,53,47,Postgraduate,28226,13586,522.6,110,4,73.7,74,74.7,24.9
106768,Montreal Technical University,716,7,2026,Canada,North America,Montreal,49.83,66.2,57.8,63.2,Private,118326,Social Sciences,4851366,1002.76,65.7,406,2.62,15489,1644,10.61,4549,28.08,35,65,Postgraduate,11457,4032,522.6,110,4,73.7,74,74.7,24.9
106769,Montreal State University,287,9,2026,Canada,North America,Montreal,79.82,61.3,68.2,63.2,Public,58066,Computer Science,464528,63.5,57,388,2.53,12091,2950,24.4,5565,17.83,37,63,Both,9832,2259,522.6,110,4,73.7,74,74.7,24.9
106770,Toronto State University,165,10,2026,Canada,North America,Toronto,88.34,64.4,69.3,70.2,Public,88725,Social Sciences,1153425,360.9,59.3,413,4.12,61132,21760,35.6,388,12.89,59,41,Undergraduate,35547,25585,522.6,110,4,73.7,74,74.7,24.9
106771,Cambridge Royal University,918,11,2026,United Kingdom,Europe,Cambridge,35.61,59.8,65.5,50.8,Public,97599,Social Sciences,3415965,593.87,54.2,373,6.61,18698,7132,38.14,449,28.71,50,50,Postgraduate,12254,6444,470.3,98,5,76.5,76.6,75.7,23.33
106772,Bengaluru International University,788,12,2026,India,Asia,Bengaluru,44.69,65.4,65.7,68.5,Public,43744,Medicine,656160,90.74,65.8,288,2.19,61269,273,0.45,3106,25.61,43,57,Postgraduate,46816,14453,502.9,89,18,75,74.8,75.9,23.58
106773,Heidelberg Royal University,832,12,2026,Germany,Europe,Heidelberg,41.61,60.5,55.6,52.6,Public,17331,Natural Sciences,225303,80.24,62.3,358,7.44,53647,7840,14.61,2763,24.6,57,43,Postgraduate,34785,18862,451.3,94,11,77.4,77,77,22.22
106774,Sydney Metropolitan University,862,13,2026,Australia,Oceania,Sydney,39.49,63.7,65.8,59.1,Public,11344,Medicine,363008,283.38,66.1,109,1.18,67332,8814,13.09,1101,25.08,58,42,Undergraduate,45505,21827,503.3,95,1,74.7,74.6,73.9,21.76
106775,Singapore International University,891,15,2026,Singapore,Asia,Singapore,37.42,62.8,55.1,63.4,Private,45082,Medicine,360656,47.16,58,227,2.01,41464,5079,12.25,977,7.71,50,50,Undergraduate,34357,7107,517.7,110,8,74.3,74.4,74.1,23.04
106776,Shanghai National University,79,17,2026,China,Asia,Shanghai,94.22,67.3,55.9,58.6,Private,5770,Social Sciences,167330,45.97,59.8,232,6.65,13121,5617,42.81,3611,7.38,35,65,Undergraduate,8187,4934,501.4,114,10,74.8,74.4,74.5,21.9
106777,Tokyo International University,702,20,2026,Japan,Asia,Tokyo,50.55,55.6,57.4,55.4,Private,74693,Arts & Humanities,3286492,480.55,54.5,105,4.41,67281,14067,20.91,1440,27.23,43,57,Undergraduate,52305,14976,514.4,79,57,74,73.5,74.3,20.45
106778,Chennai Royal University,85,27,2026,India,Asia,Chennai,93.6,58.8,60.5,64.3,Private,95504,Natural Sciences,4011168,635.68,63.6,277,8.07,63179,14223,22.51,2568,15.18,60,40,Postgraduate,41979,21200,502.9,89,18,75,74.8,75.9,23.58
106779,Singapore Royal University,346,43,2026,Singapore,Asia,Singapore,75.01,58.4,54,65,Public,94619,Natural Sciences,1324666,174.9,60.5,308,7.72,15855,1246,7.86,1015,15.54,41,59,Undergraduate,13981,1874,517.7,110,8,74.3,74.4,74.1,23.04
106780,Boston International University,267,43,2026,United States,North America,Boston,80.54,61.2,58.7,63.9,Public,100372,Engineering,2710044,518.57,65.5,342,3.96,10791,4819,44.66,2824,25.97,43,57,Both,7659,3132,503.6,98,2,74.8,74.5,74.1,21.13
106781,Osaka Metropolitan University,152,47,2026,Japan,Asia,Osaka,88.51,60.7,54.2,50.9,Private,109557,Social Sciences,1972026,272.76,55.3,287,7.48,23611,9431,39.94,3110,17.49,47,53,Postgraduate,21165,2446,514.4,79,57,74,73.5,74.3,20.45
106782,Singapore State University,672,44,2026,Singapore,Asia,Singapore,52.17,58.7,63.8,59.6,Public,56400,Social Sciences,2086800,292.56,63.8,104,1.22,69740,26383,37.83,686,8.92,39,61,Undergraduate,40102,29638,517.7,110,8,74.3,74.4,74.1,23.04
106783,Bengaluru Metropolitan University,501,80,2026,India,Asia,Bengaluru,63.42,58.8,57,66.1,Private,30137,Arts & Humanities,964384,218.68,55,380,6.66,47809,10577,22.12,4615,21.86,59,41,Both,27737,20072,502.9,89,18,75,74.8,75.9,23.58
106784,Manchester National University,742,49,2026,United Kingdom,Europe,Manchester,47.17,63.8,63,68.1,Public,103161,Computer Science,1650576,536.42,58.2,151,4.84,34439,13093,38.02,2251,9.48,43,57,Undergraduate,22089,12350,470.3,98,5,76.5,76.6,75.7,23.33
106785,Toronto International University,227,8,2026,Canada,North America,Toronto,84.04,59.3,62.4,71.1,Private,46364,Computer Science,1900924,1448.88,61,377,7.81,22522,9929,44.09,5174,24.25,42,58,Undergraduate,18916,3606,522.6,110,4,73.7,74,74.7,24.9
106786,Shanghai National University,281,10,2026,China,Asia,Shanghai,80.22,61.6,55.8,64.8,Private,29231,Business,1198471,540.83,66.8,212,5.84,58232,5286,9.08,2399,17.27,45,55,Undergraduate,47144,11088,501.4,114,10,74.8,74.4,74.5,21.9
106787,London International University,861,11,2026,United Kingdom,Europe,London,39.6,62.4,57.5,57.6,Public,7684,Computer Science,69156,34.37,61.8,196,1.18,65506,6137,9.37,411,17.34,62,38,Both,58095,7411,470.3,98,5,76.5,76.6,75.7,23.33
106788,Osaka Metropolitan University,207,12,2026,Japan,Asia,Osaka,85.36,58.5,54.6,55.5,Public,21967,Medicine,483274,270.59,65.7,267,8.07,60295,15709,26.05,3791,10.59,42,58,Postgraduate,49603,10692,514.4,79,57,74,73.5,74.3,20.45
106789,Singapore National University,334,13,2026,Singapore,Asia,Singapore,76.45,61.7,54.5,54.1,Private,21431,Medicine,942964,1033.95,65.6,397,7.57,68920,5041,7.31,3262,20.19,55,45,Undergraduate,50816,18104,517.7,110,8,74.3,74.4,74.1,23.04
106790,Lyon National University,876,12,2026,France,Europe,Lyon,38.53,55,65.7,56.3,Private,82856,Business,1408552,1020.69,52.6,216,2.4,34052,13890,40.79,874,19.38,59,41,Postgraduate,24652,9400,512,113,3,74.4,74.4,74.2,21.8
106791,Munich Metropolitan University,13,13,2026,Germany,Europe,Munich,98.92,59.6,62.2,60.9,Private,14841,Medicine,415548,67.93,63.4,368,6.66,41573,1456,3.5,5405,24.79,65,35,Both,24636,16937,451.3,94,11,77.4,77,77,22.22
106792,Lyon International University,349,13,2026,France,Europe,Lyon,75.4,60.4,68.8,58.9,Public,58762,Arts & Humanities,1997908,361.55,59.2,429,4.66,14748,2052,13.91,4147,21.67,45,55,Postgraduate,12942,1806,512,113,3,74.4,74.4,74.2,21.8
106793,Singapore Technical University,231,13,2026,Singapore,Asia,Singapore,83.66,57.7,55.7,66.9,Public,14621,Arts & Humanities,467872,148.34,60.4,226,7.22,61625,5109,8.29,2445,29.19,42,58,Both,50504,11121,517.7,110,8,74.3,74.4,74.1,23.04
106794,Nanjing Technical University,446,11,2026,China,Asia,Nanjing,68.65,57.9,57.3,63,Public,99913,Computer Science,2697651,342.21,64.9,377,8.35,6173,2387,38.67,5322,9.2,49,51,Undergraduate,4076,2097,501.4,114,10,74.8,74.4,74.5,21.9
106795,Nanjing International University,598,12,2026,China,Asia,Nanjing,57.99,54.4,64.9,55.1,Private,7946,Social Sciences,238380,34.48,61.5,118,7.42,67870,16992,25.04,572,28.66,64,36,Postgraduate,54002,13868,501.4,114,10,74.8,74.4,74.5,21.9
106796,Sydney Metropolitan University,706,3,2026,Australia,Oceania,Sydney,50.61,56.5,64.7,57.3,Public,24917,Social Sciences,224253,28.36,62.6,260,0.6,15059,503,3.34,482,23.88,62,38,Postgraduate,10960,4099,503.3,95,1,74.7,74.6,73.9,21.76
106797,Munich Technical University,357,1,2026,Germany,Europe,Munich,75.08,63.2,51.8,51,Public,111270,Engineering,1223970,422.06,64.4,128,4.69,13050,3094,23.71,5090,11.12,64,36,Postgraduate,8482,4568,451.3,94,11,77.4,77,77,22.22
106798,Singapore Technical University,959,2,2026,Singapore,Asia,Singapore,32.92,57.5,61.4,53.8,Public,51193,Social Sciences,2252492,508.23,64.5,403,8.29,34129,11445,33.53,2949,5.97,64,36,Undergraduate,29375,4754,517.7,110,8,74.3,74.4,74.1,23.04
106799,Manchester Metropolitan University,314,2,2026,United Kingdom,Europe,Manchester,78.07,59.9,66.3,52.5,Private,97950,Engineering,1077450,214.08,67.6,97,1.47,67812,26071,38.45,1882,8.94,52,48,Both,45377,22435,470.3,98,5,76.5,76.6,75.7,23.33
106800,Toronto Technical University,66,2,2026,Canada,North America,Toronto,95.43,62,58.1,63.7,Public,30832,Business,1202448,357.76,61.3,381,6.06,13483,3387,25.12,5669,17.46,42,58,Postgraduate,9482,4001,522.6,110,4,73.7,74,74.7,24.9
106801,Nanjing National University,394,2,2026,China,Asia,Nanjing,72.47,58.2,56.2,60.6,Public,30992,Business,929760,346.28,67.3,427,6.13,58632,3517,6,1591,16.75,54,46,Both,33122,25510,501.4,114,10,74.8,74.4,74.5,21.9
106802,Shanghai National University,922,2,2026,China,Asia,Shanghai,35.51,55.5,66.5,58.4,Private,94018,Medicine,3478666,565.18,56.7,287,8.4,6397,1798,28.11,1399,21.81,59,41,Both,5185,1212,501.4,114,10,74.8,74.4,74.5,21.9
106803,Chennai National University,737,2,2026,India,Asia,Chennai,48.46,57.6,54.2,60.7,Public,104772,Business,3038388,1526.06,57.6,326,1.2,63926,13418,20.99,1332,5.9,48,52,Postgraduate,40850,23076,502.9,89,18,75,74.8,75.9,23.58
106804,Munich Technical University,948,68,2026,Germany,Europe,Munich,32.37,57,52.4,50.4,Private,78612,Engineering,1257792,289.01,54.6,123,7.22,15345,6478,42.22,5233,23.48,55,45,Postgraduate,11535,3810,451.3,94,11,77.4,77,77,22.22
106805,London National University,427,80,2026,United Kingdom,Europe,London,68.6,64.9,62.3,59.2,Private,90954,Social Sciences,2000988,253.39,64.4,402,6.83,25808,10167,39.39,1822,29.25,43,57,Undergraduate,14868,10940,470.3,98,5,76.5,76.6,75.7,23.33
106806,Paris National University,586,67,2026,France,Europe,Paris,57.73,62.2,66.1,55.8,Private,95411,Arts & Humanities,2003631,371.73,56.6,358,5.57,69002,26004,37.69,888,6.05,40,60,Both,42473,26529,512,113,3,74.4,74.4,74.2,21.8
106807,Paris Royal University,833,67,2026,France,Europe,Paris,40.44,53.4,53.3,52.8,Private,56587,Social Sciences,1754197,252.95,58.1,380,6.16,55002,13160,23.93,5359,16.92,57,43,Postgraduate,32333,22669,512,113,3,74.4,74.4,74.2,21.8
106808,Berlin State University,117,63,2026,Germany,Europe,Berlin,90.64,60.8,52,61.1,Public,114093,Business,1825488,830.9,55.8,284,4.29,6373,1424,22.34,5667,11.54,51,49,Both,5398,975,451.3,94,11,77.4,77,77,22.22
106809,Vancouver State University,609,18,2026,Canada,North America,Vancouver,57.1,64.8,60.7,67.2,Public,102867,Computer Science,3188877,652.66,64.7,324,1.23,9209,2297,24.94,1623,9.78,40,60,Undergraduate,7554,1655,522.6,110,4,73.7,74,74.7,24.9
106810,Montreal International University,551,17,2026,Canada,North America,Montreal,61.18,60,60.4,67.7,Public,90805,Medicine,3723005,849.23,51.2,320,7.43,29994,7969,26.57,2640,5.33,62,38,Undergraduate,17804,12190,522.6,110,4,73.7,74,74.7,24.9
106811,New York Technical University,40,16,2026,United States,North America,New York,96.97,58.5,53.3,60.4,Private,117419,Business,3992246,1576.72,56.3,110,7.1,50846,13070,25.71,3678,26.19,44,56,Postgraduate,42654,8192,503.6,98,2,74.8,74.5,74.1,21.13
106812,Edinburgh State University,720,17,2026,United Kingdom,Europe,Edinburgh,49.35,60.5,61.4,58.5,Private,53686,Medicine,697918,188.78,55.3,156,2.71,64553,12776,19.79,5107,14.82,42,58,Both,52103,12450,470.3,98,5,76.5,76.6,75.7,23.33
106813,Kyoto International University,190,18,2026,Japan,Asia,Kyoto,86.43,64.3,53,64.8,Public,15279,Natural Sciences,504207,70.88,64,114,6.41,52191,21619,41.42,1868,13.79,36,64,Undergraduate,38255,13936,514.4,79,57,74,73.5,74.3,20.45
106814,Brisbane Technical University,91,16,2026,Australia,Oceania,Brisbane,93.4,60.8,57.3,59.1,Private,54832,Engineering,712816,115.74,64.2,112,4.22,55865,13483,24.13,2624,23.28,39,61,Undergraduate,31636,24229,503.3,95,1,74.7,74.6,73.9,21.76
106815,Nanjing Royal University,804,17,2026,China,Asia,Nanjing,43.47,58.8,65,56.7,Public,95344,Natural Sciences,1716192,362.98,65.4,355,7.05,40813,12176,29.83,686,6.85,50,50,Both,31883,8930,501.4,114,10,74.8,74.4,74.5,21.9
106816,Tokyo State University,679,18,2026,Japan,Asia,Tokyo,52.2,65.4,63,61.2,Private,89569,Arts & Humanities,2955777,1775.24,63.3,389,5.52,5989,512,8.55,459,9.59,36,64,Both,4658,1331,514.4,79,57,74,73.5,74.3,20.45
106817,Toronto Metropolitan University,774,14,2026,Canada,North America,Toronto,45.63,55.1,58.3,48.5,Public,110641,Medicine,3097948,1794.87,54.5,353,7.53,56572,19931,35.23,626,8.88,36,64,Postgraduate,47443,9129,522.6,110,4,73.7,74,74.7,24.9
106818,Berkeley International University,326,15,2026,United States,North America,Berkeley,76.97,58.7,65.9,59.9,Public,21346,Natural Sciences,533650,76.75,64.1,179,1.72,33662,5057,15.02,5429,7.83,46,54,Undergraduate,26878,6784,503.6,98,2,74.8,74.5,74.1,21.13
106819,Munich Technical University,458,13,2026,Germany,Europe,Munich,67.77,61.4,52.1,53.4,Private,13082,Business,313968,92.34,52.2,373,1.87,35558,5248,14.76,2897,28.92,47,53,Postgraduate,22231,13327,451.3,94,11,77.4,77,77,22.22
106820,Stanford State University,99,121,2026,United States,North America,Stanford,90.74,59.1,67.1,64.4,Private,43659,Computer Science,1920996,601.44,56.7,329,1.98,20592,3984,19.35,1459,16.42,57,43,Postgraduate,16423,4169,503.6,98,2,74.8,74.5,74.1,21.13
106821,Montreal International University,530,5,2026,Canada,North America,Montreal,62.89,64.5,53.4,67.4,Public,44412,Arts & Humanities,666180,355.11,61.3,443,6.93,20184,8053,39.9,1190,7.78,61,39,Postgraduate,12262,7922,522.6,110,4,73.7,74,74.7,24.9
106822,Berkeley Royal University,991,5,2026,United States,North America,Berkeley,30.62,60.7,66.1,50.4,Private,92951,Engineering,4182795,803.92,58.5,329,8.04,58317,14543,24.94,2154,7.36,46,54,Both,50221,8096,503.6,98,2,74.8,74.5,74.1,21.13
106823,Nanjing International University,303,5,2026,China,Asia,Nanjing,78.78,58.2,61.5,47.5,Private,99443,Arts & Humanities,2684961,368.76,53.1,422,3.9,62199,11239,18.07,474,24.49,55,45,Undergraduate,50745,11454,501.4,114,10,74.8,74.4,74.5,21.9
106824,Singapore State University,796,10,2026,Singapore,Asia,Singapore,44.17,60,54.3,49.7,Public,43167,Medicine,345336,70.52,55.2,133,8.3,58614,22566,38.5,1393,15.34,40,60,Postgraduate,36902,21712,517.7,110,8,74.3,74.4,74.1,23.04
106825,Toronto International University,338,10,2026,Canada,North America,Toronto,76.23,54.9,53.9,51.6,Public,5793,Arts & Humanities,243306,41.58,61.8,306,1.5,28499,4191,14.71,4634,14.83,48,52,Both,19619,8880,522.6,110,4,73.7,74,74.7,24.9
106826,Cambridge Royal University,115,11,2026,United Kingdom,Europe,Cambridge,91.82,55.3,56.8,52.8,Private,13592,Natural Sciences,271840,43.48,55.3,416,4.24,23777,10349,43.53,4680,12.41,41,59,Both,20314,3463,470.3,98,5,76.5,76.6,75.7,23.33
106827,Paris International University,437,10,2026,France,Europe,Paris,69.3,56.6,65.3,67.4,Private,91847,Engineering,1836940,264.23,62.9,347,7.01,43547,19430,44.62,5701,16.53,61,39,Both,32773,10774,512,113,3,74.4,74.4,74.2,21.8
106828,Nanjing National University,931,15,2026,China,Asia,Nanjing,34.62,56,60.4,68.6,Public,112930,Medicine,3387900,4293.92,67,383,3.02,15651,3411,21.79,4530,15.84,44,56,Postgraduate,9955,5696,501.4,114,10,74.8,74.4,74.5,21.9
106829,Berlin Royal University,325,16,2026,Germany,Europe,Berlin,77.02,64.6,67.8,65.6,Public,43009,Medicine,344072,630.17,62,352,6.65,30127,356,1.18,3103,11.45,52,48,Both,17161,12966,451.3,94,11,77.4,77,77,22.22
106830,Osaka Royal University,888,27,2026,Japan,Asia,Osaka,37.39,59,65.7,48.5,Public,18847,Social Sciences,169623,34.05,61.2,444,4.53,11598,63,0.54,1842,12.83,65,35,Postgraduate,10429,1169,514.4,79,57,74,73.5,74.3,20.45
106831,London National University,733,42,2026,United Kingdom,Europe,London,47.94,55.5,64.1,66.1,Private,55805,Arts & Humanities,2455420,346.42,65.7,394,4.17,49014,15509,31.64,310,24.01,40,60,Both,30574,18440,470.3,98,5,76.5,76.6,75.7,23.33
106832,Cambridge State University,566,54,2026,United Kingdom,Europe,Cambridge,59.39,54.6,51.4,59.6,Public,85002,Business,2635062,1314.9,59.2,350,1.15,37290,12679,34,801,20.06,51,49,Both,30097,7193,470.3,98,5,76.5,76.6,75.7,23.33
106833,Beijing State University,901,62,2026,China,Asia,Beijing,35.78,60.7,58.4,63.7,Private,17684,Engineering,477468,73.92,53.2,118,6.8,25886,8902,34.39,3566,28.54,60,40,Both,22194,3692,501.4,114,10,74.8,74.4,74.5,21.9
106834,Melbourne National University,164,74,2026,Australia,Oceania,Melbourne,87.13,61.5,56.5,57.3,Public,71118,Engineering,1564596,325.69,56.9,382,4.6,56692,15295,26.98,2789,15.7,45,55,Postgraduate,37268,19424,503.3,95,1,74.7,74.6,73.9,21.76
