Univ_ID,Year,University_Name,World Rank,Natl_Rank,Overall_Score,Country,Region,City,Univ_Type,Academic_Rep_Score,Employer_Rep_Score,Citations_Score,Publications,Citations,Citations_Per_Faculty,H_Index,Research_Output_Score,Research_Productivity_Index,Subject_Field
517,2026,Escuela Politécnica Nacional,1863.0,10.0,20.9075,Ecuador, Americas,Ecuador,Public,10.2,10.8,5.7,1092,1782,3.355851052,48,8.0,2.06,LIFE SCIENCES & MEDICINE
1494,2026,Perm National Research Polytechnic University,1988.0,60.0,18.0575,Russian Federation  ,europe,Russian Federation,Private,17.30304845,17.67751334,19.75420294,2959,15502,16.97945497,126,18.5,3.24,Arts & Humanities
2803,2021,University of Milano-Bicocca,525.5,29.0,65.6,ITALY,EUROPE  ,Milan,Public,72.05995454,68.82724238,56.01151202,3924,31092,39.65839148,165,64.0,5.01,Arts & Humanities
532,2023,Federal Rural University of Pernambuco,1751.0,85.0,13.025, Brazil,Latin America  ,Brazil,Public  ,14.24703476,15.26124796,11.06364652,2727,7447,7.692687222,89,12.7,2.82,Arts & Humanities
2726,2024,University of La Frontera,1468.0,33.0,23.3285,chile,Latin America  ,Chile,PUBLIC,20.43208654,26.16841521,27.28098393,9006,54632,22.47301833,233,23.9,3.7,Natural Sciences
1130,2020,Mahasarakham University,1327.0,17.0,14.095,thailand,Asia,Thailand,Public,17.75750022,10.48522093,14.5573213,19025,81386,12.74040111,295,16.2,2.98,Life Sciences & Medicine  
3209,2026,Université Polytechnique Hauts-de-France,1605.0,70.0,25.553,France,EUROPE,France,private,24.12267146,30.45704126,26.90124174,2062,24642,21.15214294,152,25.5,1.77,engineering & technology
303,2025,Cardiff University,186.0,34.0,47.6,United Kingdom,Europe,Cardiff, PUBLIC,46.8,43.2,30.0,9149,52540,25.88170211,201,38.4,4.51,ENGINEERING & TECHNOLOGY
105,2026,Anadolu University,1194.0,15.0,32.204,Türkiye  , Asia,Eskisehir,Public,6.2,8.4,5.1,4053,6201,4.672812521,97,5.6,3.05,Social Sciences & Management  
3182,2021,Université Frères Mentouri Constantine 1,1450.0,7.0,14.425,Algeria,Other,Algeria,Public,13.69059287,17.56455096,14.21549379,6292,24370,10.11618478,151,14.0,2.61,SOCIAL SCIENCES & MANAGEMENT
2705,2016,University of Jyväskylä,370.0,5.0,37.1475, Finland,Europe,Jyväskylä,PUBLIC  ,27.31750762,30.81039616,33.56489689,1470,18736,35.41791853,154,30.4,2.78,SOCIAL SCIENCES & MANAGEMENT  
334,2024,Chang Gung University of Science and Technology,1457.0,36.0,23.463,Taiwan,Asia,Taiwan,private,28.62496497,19.5474669,25.12192192,725,6368,21.88241525,80,26.9,2.49,Life Sciences & Medicine  
3320,2025,Wenzhou University,778.0,19.0,38.6375, China,asia,China,PUBLIC,40.75319501,40.60252209,38.28967038,8196,79914,45.12345903,282,39.5,4.63,Social Sciences & Management
2312,2020,Universidade Estadual de Londrina,900.5,19.0,35.5,BRAZIL,Latin America,Londrina,public,41.60132646,36.40634595,35.99655822,4571,37796,27.48787867,219,38.8,3.32,Arts & Humanities
1004,2017,King Mongkut’s University of Technology Thonburi,658.0,5.0,25.1975, Thailand, Asia,Thailand,Public,23.34724389,18.84943288,25.39734797,3595,25992,19.18205585,165,24.4,2.65,ARTS & HUMANITIES
1048,2022,Kyushu University,137.0,7.0,53.3,JAPAN, ASIA,Fukuoka City, Public,57.78754881,50.79471471,39.04220698,21128,88007,31.87503131,304,48.4,7.65,Engineering & Technology
2202,2026,Universidad ORT Uruguay,1100.5,4.0,49.8,URUGUAY, Americas,Montevideo,Private not for Profit  ,13.2,22.2,1.4,3740,1133,1.295348611,30,7.3,4.27,Natural Sciences
1362,2024,Nicolaus Copernicus University,925.5,9.0,51.4,POLAND,europe,Toruń,Public,7.5,3.0,4.8,13232,8514,2.618998252,90,6.2,4.07,Natural Sciences
3330,2022,Westfälische Wilhelms-Universität Münster,411.0,53.0,27.7,Germany,Europe,Münster,PUBLIC  ,31.89141631,27.15170206,23.91451677,99,885,17.70484648,30,27.9,1.98, Engineering & Technology
2566,2018,University of Chicago,9.0,5.0,93.5,UNITED STATES,North America,Chicago,Private  ,96.47724974,84.34895608,80.15861727,9407,185119,68.48654633,352,88.3,3.48,Arts & Humanities
26,2025,Adelphi University,1758.0,251.0,20.98,United States,NORTH AMERICA,United States,Public,20.22287345,16.94935556,22.47295818,1713,12768,22.20454489,101,21.3,2.98,Engineering & Technology
2355,2017,Universidade da Coruña,701.0,36.0,28.5,SPAIN,Europe,A Coruña,Public,29.56797952,30.440506,24.44431713,224,822,16.44918448,28,27.0,4.48,Natural Sciences
805,2023,Institute of Chemical Technology,980.0,53.0,30.275,india,Asia,India,PUBLIC  ,33.68497135,32.77942303,26.40965378,539,2833,21.45924119,50,30.0,4.08,Arts & Humanities
2581,2023,University of Concepción,1261.0,18.0,23.2,Chile,Latin America,Chile,Public,23.51002797,18.78186385,22.54228076,7923,112129,32.66211137,328,23.0,2.31,Life Sciences & Medicine
2123,2022,Universidad Autónoma de Madrid,207.0,5.0,42.7,spain, Europe,Madrid,Public,40.48728369,37.56176932,40.47798832,4107,60997,21.26069112,238,40.5,1.43,Social Sciences & Management
903,2025,Johannes Gutenberg Universität Mainz,501.0,61.0,24.1,germany,europe  ,Mainz,PUBLIC,22.3,11.4,11.5,4725,10391,6.751725554,98,16.9,3.07,Life Sciences & Medicine
2499,2017,University of Beira Interior,639.0,8.0,25.7225,Portugal,europe  ,Portugal, Public,28.18009331,27.10422594,22.10371891,1210,5236,14.11381417,72,25.1,3.26,Natural Sciences
3033,2020,University of Tours,692.0,45.0,31.9125,France,Europe,France,Private,27.86923613,34.33549268,23.70539503,8580,31888,14.65432537,207,25.8,3.94,LIFE SCIENCES & MEDICINE  
453,2020,Diponegoro University,900.5,8.0,35.5,Indonesia,Asia  ,Semarang,Public,41.50957157,18.58639989,39.90064658,6711,72394,25.38371203,239,40.7,2.35,Engineering & Technology
1683,2025,Samara National Research University,1100.5,26.0,21.19,Russia,EUROPE,Samara, Public,4.1,2.2,2.1,1800,1404,1.673267149,35,3.1,2.15,Engineering & Technology
2851,2024,University of Nicosia,553.0,2.0,43.479,CYPRUS  ,ASIA,Cyprus, PUBLIC,34.7320663,49.45528002,48.90952161,1325,14538,40.05045397,133,41.8,3.65,Arts & Humanities  
92,2026,American University of Central Asia,925.5,1.0,57.8,Kyrgyzstan,Asia,Kyrgyzstan,Private not for Profit,12.7,14.5,2.4,1263,408,1.630308829,18,7.6,5.05,Life Sciences & Medicine
1326,2026,National University of Kyiv-Mohyla Academy,1300.5,8.0,40.6,UKRAINE, EUROPE,Ukraine,Public,5.6,26.8,1.5,966,928,1.592155317,30,3.6,1.66,engineering & technology
1159,2023,Massey University,293.0,6.0,35.7,New Zealand, Oceania,Palmerston North,Public,29.3,19.1,22.6,3463,18677,17.15097602,129,26.0,3.18,Life Sciences & Medicine
2514,2019,University of Bradford,595.5,71.0,26.7475,united kingdom,Europe,Bradford,Public,21.95971328,33.53558728,32.26932434,1199,10960,21.92007481,107,27.1,2.4,arts & humanities
846,2023,Istanbul Aydin University,1054.0,19.0,41.4,Turkey,Asia,Istanbul,private,3.1,2.9,1.4,9535,2578,1.0,50,2.2,3.7,SOCIAL SCIENCES & MANAGEMENT
1053,2025,La Trobe University,217.0,21.0,44.1,AUSTRALIA,OCEANIA,Melbourne,Public,23.6,19.8,77.7,3463,71988,74.214749,262,50.7,3.57,Arts & Humanities
2081,2021,UNSW Sydney,67.0,9.0,68.2325,Australia, Oceania,Australia,private,51.66366697,73.48348573,76.09701822,13667,170865,61.95256174,422,63.9,4.96,Natural Sciences
1428,2019,Ohio University,900.5,206.0,28.4,United States, North America,Athens,Public,30.50818139,34.18532419,25.31075306,1009,31233,26.71789305,183,27.9,0.86,Natural Sciences
1669,2018,Saint Joseph University of Beirut,495.5,2.0,55.1, Lebanon,ASIA,Beirut,Private,54.36845302,44.70256435,48.69613465,2128,37762,40.12959435,199,51.5,2.26, Arts & Humanities
1987,2025,The University of Georgia,587.0,115.0,21.1,united states,Americas  ,Athens,Public,20.6,18.6,24.4,6877,19936,11.37896314,105,22.5,3.93,Life Sciences & Medicine
3086,2020,University of Wollongong,212.0,15.0,42.7, australia,Oceania,Wollongong, Public,45.88280993,50.36005765,50.58325005,7238,62911,44.61784809,239,48.2,5.13,natural sciences
1667,2020,Saga University,1138.0,77.0,18.7175,JAPAN, Asia,Japan, PUBLIC,21.53927277,23.24145143,19.24834897,3752,11918,14.02145542,111,20.4,4.41,NATURAL SCIENCES
2286,2025,Universidad de las Fuerzas Armadas – ESPE,2072.0,11.0,12.985,Ecuador, latin america,Ecuador,private,12.51174988,10.73409826,12.33834387,5617,18362,8.49721623,144,12.4,2.6,Life Sciences & Medicine
3406,2019,École Polytechnique,108.0,5.0,60.835,France,europe,France,PUBLIC,65.28339644,63.94400004,65.3366357,733,10520,66.5831973,113,65.3,4.64,Natural Sciences
1716,2021,Semnan University,1021.0,23.0,24.4975, Iran,ASIA,Iran, Public,29.05854349,28.27082843,20.86998914,3516,11244,12.85002607,100,25.0,4.02,Life Sciences & Medicine
2372,2025,Universitas Ahmad Dahlan,1722.0,27.0,21.5425,Indonesia,Asia,Indonesia,Public,23.50620724,19.23046109,20.73472789,11584,38299,11.77348538,198,22.1,3.56,Natural Sciences
1942,2020,Tezpur University,992.0,41.0,22.41,India,asia,India,Public,23.53430286,21.90386809,12.09901166,624,2775,12.17139402,56,17.8,2.74,Engineering & Technology
1322,2022,National University of Córdoba,1386.0,27.0,18.4475,Argentina,LATIN AMERICA,Argentina,Private,17.67369682,16.54848278,12.99764201,16051,62261,9.189876244,223,15.3,2.37,Engineering & Technology
1665,2025,Sabancı University,355.0,3.0,50.989,Turkey  ,asia,Turkey,Public,57.40751178,25.20201605,42.19067661,1549,10619,29.91236829,114,49.8,4.36,Engineering & Technology
703,2016,Hokkaido University,420.0,8.0,34.155,japan,Asia  ,Sapporo, Public,33.79361025,29.03862096,42.49089702,8190,143643,39.54917518,363,38.1,2.25,Arts & Humanities
356,2021,"China University of Geosciences, Beijing",880.0,22.0,27.985,China,Asia,China,public,27.92926604,26.18612882,26.39745086,4340,31781,28.35098054,168,27.2,3.87, Social Sciences & Management
1677,2025,Saitama Medical University,1432.0,69.0,26.5025,Japan,Asia,Japan,Public,25.4775355,25.95138712,26.38789568,506,3517,25.85819763,58,25.9,3.72, Arts & Humanities
1165,2020,McGill University,35.0,2.0,80.4,Canada, north america,Montreal,Public,72.95751449,78.18957746,88.0771948,28398,354501,91.46042272,640,80.5,7.33, ARTS & HUMANITIES
3057,2022,University of Valencia,487.0,16.0,41.3475, Spain, Europe,Spain,Public,28.33639472,46.83092617,47.56482036,11919,99034,37.20272825,301,38.0,4.48,Social Sciences & Management
1268,2018,National Chengchi University,625.5,14.0,21.76, taiwan  , Asia,Taipei City,Public,22.97593684,22.94940701,21.77969054,838,20286,22.1225547,122,22.4,0.91, ARTS & HUMANITIES
363,2024,Chinese University of Hong Kong,53.0,2.0,75.4055,hong kong,Asia,Hong Kong, Private,85.98147269,63.47098575,73.35101695,7838,218589,76.67086238,444,79.7,2.75,Life Sciences & Medicine
3259,2026,Uzhhorod National University,2174.0,27.0,13.19,UKRAINE  ,Europe  ,Ukraine,PUBLIC,13.8570977,11.49033342,10.57188776,1665,7956,6.452466715,77,12.2,1.35,LIFE SCIENCES & MEDICINE
2042,2026,Ton Duc Thang University,684.0,2.0,25.8,Viet Nam,ASIA,Ho Chi Minh City, PUBLIC,6.1,13.3,74.8,6700,168366,77.48102674,389,40.4,3.08,ENGINEERING & TECHNOLOGY
1188,2018,Miami University,900.5,200.0,18.4,united states,North America,Oxford, Public  ,18.97404713,21.07910693,16.67445956,2841,8685,8.178000072,92,17.8,2.68,Social Sciences & Management
399,2020,"Colorado State University, Fort Collins",492.0,125.0,39.0,UNITED STATES,North America,United States,Private,42.01996152,39.61901448,36.65850373,6600,61952,26.86554452,255,39.3,2.86,social sciences & management
2358,2017,Universidade de Santiago de Compostela,575.5,21.0,41.3, SPAIN  ,Europe,Santiago de Compostela, Public  ,49.11692374,45.1278009,43.16181112,192,2121,42.41767555,47,46.1,3.84, Arts & Humanities
1166,2019,McMaster University,146.0,5.0,50.1,Canada, North America,Hamilton,Public,49.40502733,48.9903039,47.93285853,18341,195510,51.19413582,450,48.7,4.8,Natural Sciences
2296,2019,Universidad del Norte,900.5,8.0,28.4,Colombia,Latin America,Barranquilla,Private,27.88284216,26.65995554,30.25306747,3080,19459,23.00104451,141,29.1,3.64,Social Sciences & Management  
2136,2024,"Universidad Católica Boliviana ""San Pablo""",,,1.0, BOLIVIA  ,latin america,La Paz,Private,5.3,3.2,1.1,5551,2007,1.0,49,3.2,2.77,life sciences & medicine
1670,2026,Saint Louis University,975.5,130.0,46.2425,united states of america,Americas,United States of America,Private not for Profit,5.7,4.2,23.8,4534,18101,18.87505556,142,14.8,4.73,Life Sciences & Medicine
343,2023,Charles Sturt University,821.0,41.0,25.6975,AUSTRALIA,Oceania,Thurgoona,Public,4.1,7.5,9.6,3293,20088,8.658452315,145,6.8,1.42,Arts & Humanities
1595,2018,RMIT University,247.0,17.0,41.6,Australia, Oceania,Melbourne,public  ,48.7281748,41.36277231,47.47520806,6955,69512,37.39206456,258,48.1,3.74,Social Sciences & Management
2620,2022,University of Exeter,144.0,28.0,57.8175,United Kingdom,europe,United Kingdom,Public,67.14484696,59.04381709,73.76006853,6844,73698,48.77414313,286,70.5,4.53,Arts & Humanities
3123,2018,University of the West of Scotland,535.0,69.0,33.615, United Kingdom,Europe,United Kingdom,Public,25.80478249,43.14559751,33.08236212,2958,22468,31.11900863,163,29.4,4.1,Arts & Humanities
583,2026,Fujian Agriculture and Forestry University,1154.0,34.0,32.838,China, Asia,China, Private,27.41972833,28.71501247,32.36794408,8548,52246,20.80665918,223,29.9,3.4,Engineering & Technology  
2833,2021,University of Naples Federico II,435.0,19.0,41.7475,Italy,Europe,Italy,public,39.78810775,38.62886002,47.06737897,12981,142269,25.27871701,324,43.4,2.31, ARTS & HUMANITIES
912,2016,Juntendo University,633.0,22.0,22.57,JAPAN,Asia,Japan,PUBLIC,19.39565066,24.10626275,24.94935577,708,4853,22.67854909,66,22.2,3.31, natural sciences
160,2022,Autonomous University of Sinaloa,1255.0,28.0,20.995,Mexico,Latin America,Mexico,Public,21.18775964,20.80623655,28.39701308,38680,298669,32.991197,535,24.8,4.27,Life Sciences & Medicine  
1597,2025,RUDN University,316.0,3.0,34.7,Russia,Europe,Moscow,Public,24.4,48.7,2.1,5742,3640,2.162512373,55,13.2,3.41,Arts & Humanities
1565,2022,Prince of Songkla University,900.5,7.0,16.7125,Thailand,Asia,Hat Yai,Public,19.6805767,18.95656512,18.54158155,156,413,8.266206411,20,19.1,3.12,Arts & Humanities
3381,2026,Zahedan University of Medical Sciences,938.0,30.0,36.5635, iran, Asia,Iran,Public,47.88947151,30.37282271,34.87940049,729,7192,26.73566117,87,41.4,2.71, Life Sciences & Medicine
211,2025,Beijing University of Technology,825.5,50.0,60.5,China (Mainland),Asia,Beijing,Public,7.7,4.9,33.1,8664,39968,23.6219063,196,20.4,5.12,ENGINEERING & TECHNOLOGY
507,2026,Ekiti State University,1979.0,22.0,18.284,Nigeria  ,Africa,Nigeria,PRIVATE,18.8310943,20.96853347,14.96429687,5096,32347,13.15439578,184,16.9,2.07,ENGINEERING & TECHNOLOGY
2716,2022,University of Kiel,281.0,37.0,49.1175,GERMANY,EUROPE,Germany, PUBLIC,42.93606106,59.98885641,51.14828911,15477,91267,33.59123829,296,47.0,5.7, Natural Sciences
3163,2024,Universität Rostock,765.5,79.0,59.8,Germany,Europe,Rostock,Public,7.7,3.2,5.8,2077,5041,4.108492322,72,6.8,1.69,Engineering & Technology
1167,2016,Medical College of Wisconsin,319.0,93.0,39.885,United States,North America,United States,Public,49.56525221,48.59970474,28.84363053,215,1817,26.33267894,43,39.2,3.12,Natural Sciences  
3026,2024,University of Texas at San Antonio,1100.5,190.0,42.2, United States, North America,San Antonio, PUBLIC,6.2,3.0,25.2,6334,39158,15.14244218,211,15.7,2.45,Engineering & Technology
1465,2021,Palacký University Olomouc,595.5,5.0,33.0125,Czech Republic,Europe,Czech Republic,PUBLIC,34.40321599,36.24467609,32.87125187,148,1862,37.24240458,48,33.6,2.96,ENGINEERING & TECHNOLOGY  
2928,2023,"University of Rome ""Tor Vergata""",500.0,25.0,24.2,Italy,Europe,Rome,PUBLIC  ,31.6,12.6,34.3,10739,89959,32.46439756,315,33.0,3.88,Social Sciences & Management
3332,2024,William & Mary,641.0,133.0,40.6975,United States,north america,Williamsburg,Public,47.32196469,38.77880441,43.06229898,1742,21698,40.33123233,133,45.2,3.24,arts & humanities
1242,2026,Nagoya Institute of Technology,1300.5,47.0,25.9205,japan,Asia,Nagoya,Public  ,9.5,4.4,28.6,545,10236,37.0880781,105,19.0,1.97,Natural Sciences
2469,2021,University of Alcalá,858.0,44.0,28.535, Spain,Europe  ,Spain,Public,26.11561281,27.98697206,21.47454423,3969,34922,16.68503443,187,23.8,1.9,Social Sciences & Management
2047,2021,Tottori University,1382.0,101.0,16.135,JAPAN,Asia,Japan,private,16.16954381,14.87069314,21.6524413,1189,6952,21.26032843,78,18.9,3.64,NATURAL SCIENCES
2123,2023,Universidad Autónoma de Madrid,215.0,6.0,42.2,Spain  ,Europe,Madrid,PUBLIC,59.0,55.5,20.8,8295,41821,20.05785859,186,39.9,3.98,LIFE SCIENCES & MEDICINE
3039,2018,University of Tromsø The Arctic University of Norway,367.0,5.0,32.9,Norway,EUROPE,Tromsø,Public,30.46970731,33.90584395,38.2225956,103,1319,26.38431558,42,34.3,2.06, NATURAL SCIENCES
81,2025,Almaty Technological University,975.5,11.0,53.4,Kazakhstan,Asia,Kazakhstan,Public,6.2,4.2,1.0,2907,856,1.0,26,3.6,3.4,Life Sciences & Medicine
2363,2026,"Universita degli Studi ""G. D'Annunzio"" Chieti-Pescara",1100.5,72.0,49.8, Italy  ,Europe,Italy,Public,4.9,3.0,45.9,4426,64413,37.77868728,275,25.4,2.6,Engineering & Technology
2707,2021,University of Kansas,383.0,98.0,28.7,UNITED STATES,North America,Lawrence,Public,23.93148125,26.37495195,40.25534057,150,1196,23.92131177,34,32.1,3.0,Arts & Humanities
44,2020,Akdeniz University,1345.0,33.0,13.6, Turkey,Asia  ,Turkey,Private,15.9191069,14.60623259,12.3185638,2367,16325,6.422047686,131,14.1,0.93,Arts & Humanities
919,2019,KIIT University,1112.0,46.0,16.15, India  ,Asia,India,PUBLIC,18.00112949,15.38724782,17.89558474,3631,14686,12.97389118,149,17.9,3.21,Engineering & Technology
2174,2023,Universidad Michoacana de San Nicolás de Hidalgo,1417.0,36.0,12.6225,Mexico,AMERICAS,Mexico, Public  ,3.4,2.3,2.1,17212,9621,1.720850567,71,2.8,3.08,Arts & Humanities
3095,2023,University of York,162.0,29.0,48.4,United Kingdom,Europe,York,Public  ,43.3,36.1,48.6,3005,39467,46.70673136,164,46.0,3.56,Social Sciences & Management
339,2025,Chaoyang University of Technology,1300.5,24.0,27.1205,taiwan,Asia,Taiwan,c,5.5,5.8,3.9,3310,3618,3.042484704,56,4.7,2.78,Natural Sciences
287,2020,Cairo University,525.5,4.0,29.6325,Egypt,Africa  ,Giza,Public,32.38476741,28.72909138,31.65083712,91,1115,22.30360911,28,32.0,1.82,Arts & Humanities
2243,2023,Universidad de Córdoba - Colombia,1118.0,15.0,37.9,Colombia, Latin America,Montería,Public,16.7,4.0,1.5,6108,1582,1.0,43,9.1,3.86,ENGINEERING & TECHNOLOGY
2671,2017,University of Helsinki,91.0,1.0,64.7,Finland  ,europe,Helsinki,public,73.03652318,48.3309694,65.380509,9103,123502,43.25813808,326,69.2,3.19,Life Sciences & Medicine
303,2019,Cardiff University,145.0,30.0,50.3,United Kingdom,Europe,Cardiff,Public,49.87002772,51.31537216,49.78494521,8640,174678,52.14282838,408,49.8,2.58,Natural Sciences
1439,2025,Opole University of Technology,1481.0,40.0,25.5845,Poland,europe,Poland,Private  ,31.62688943,27.19101129,27.85708318,848,18428,19.43869615,106,29.7,0.89, Natural Sciences
1815,2022,Southwest University,1201.0,57.0,27.7, china (mainland),Asia,Chongqing,Public,31.51954123,26.12357967,33.47941998,8430,102347,38.60683366,296,32.5,3.18,Life Sciences & Medicine
576,2017,Free University of Bozen-Bolzano,282.0,7.0,44.9,Italy,europe  ,Bolzano,Public,40.25382188,41.23107538,54.97280416,618,9599,43.4361796,101,47.6,2.8,Social Sciences & Management
1749,2022,Shiga University of Medical Science,1088.0,52.0,24.98, Japan,Asia,Japan,Public,30.69860385,25.72280808,24.15756773,236,1529,20.94114451,35,27.4,3.23, Natural Sciences
2860,2021,"University of North Carolina, Chapel Hill",95.0,32.0,60.6,United States,North America,Chapel Hill,Public,53.3077124,46.63389904,55.70232191,5291,185920,40.01722869,450,54.5,1.14, Natural Sciences  
